response_id,campaign_id,customer_id,response_date,channel,outcome,converted,conversion_value_thb
CRS00020361,CMP0008,CUS0003588,2024-01-31,Outbound Call,Not Interested,False,0.0
CRS00020362,CMP0004,CUS0007053,2024-08-31,SMS,Interested,False,0.0
CRS00020363,CMP0002,CUS0004715,2024-04-20,Outbound Call,No Response,False,0.0
CRS00020364,CMP0005,CUS0004646,2025-09-12,Outbound Call,Interested,False,0.0
CRS00020365,CMP0008,CUS0004804,2025-07-12,Mobile App,Interested,False,0.0
CRS00020366,CMP0024,CUS0004117,2025-03-18,Outbound Call,No Response,False,0.0
CRS00020367,CMP0007,CUS0007890,2025-11-14,Mobile App,Opted Out,False,0.0
CRS00020368,CMP0007,CUS0006797,2024-11-26,LINE OA,Not Interested,False,0.0
CRS00020369,CMP0005,CUS0007143,2025-07-28,Outbound Call,Not Interested,False,0.0
CRS00020370,CMP0027,CUS0007596,2025-07-27,Branch,Converted,True,104679.77
CRS00020371,CMP0005,CUS0006300,2024-06-24,Mobile App,Not Interested,False,0.0
CRS00020372,CMP0018,CUS0000201,2024-12-19,Email,No Response,False,0.0
CRS00020373,CMP0012,CUS0009548,2024-07-20,Outbound Call,Not Interested,False,0.0
CRS00020374,CMP0008,CUS0005703,2024-10-01,Branch,No Response,False,0.0
CRS00020375,CMP0024,CUS0000104,2025-05-21,Email,Interested,False,0.0
CRS00020376,CMP0002,CUS0001732,2024-03-12,SMS,Interested,False,0.0
CRS00020377,CMP0016,CUS0005053,2026-02-12,Outbound Call,Interested,False,0.0
CRS00020378,CMP0013,CUS0005787,2024-03-07,SMS,Opted Out,False,0.0
CRS00020379,CMP0021,CUS0002376,2025-07-02,Mobile App,No Response,False,0.0
CRS00020380,CMP0021,CUS0006095,2025-07-15,Email,Not Interested,False,0.0
CRS00020381,CMP0005,CUS0008063,2025-12-01,Email,No Response,False,0.0
CRS00020382,CMP0019,CUS0009644,2025-08-21,LINE OA,No Response,False,0.0
CRS00020383,CMP0005,CUS0004909,2025-07-08,Outbound Call,No Response,False,0.0
CRS00020384,CMP0008,CUS0002365,2025-07-04,SMS,Interested,False,0.0
CRS00020385,CMP0030,CUS0002459,2024-06-26,LINE OA,No Response,False,0.0
CRS00020386,CMP0024,CUS0001892,2026-02-09,Mobile App,Not Interested,False,0.0
CRS00020387,CMP0023,CUS0006646,2025-11-06,LINE OA,Interested,False,0.0
CRS00020388,CMP0005,CUS0001637,2024-01-31,LINE OA,Not Interested,False,0.0
CRS00020389,CMP0026,CUS0000205,2025-04-13,LINE OA,Not Interested,False,0.0
CRS00020390,CMP0018,CUS0008536,2024-06-16,Outbound Call,Converted,True,112065.63
CRS00020391,CMP0030,CUS0003873,2024-03-14,Branch,Interested,False,0.0
CRS00020392,CMP0001,CUS0004826,2024-06-13,Outbound Call,Interested,False,0.0
CRS00020393,CMP0024,CUS0005731,2024-02-27,Mobile App,No Response,False,0.0
CRS00020394,CMP0012,CUS0001962,2024-01-14,LINE OA,Interested,False,0.0
CRS00020395,CMP0015,CUS0003299,2026-02-08,LINE OA,Converted,True,181207.19
CRS00020396,CMP0020,CUS0001185,2025-03-10,SMS,No Response,False,0.0
CRS00020397,CMP0013,CUS0006108,2024-04-18,Outbound Call,Interested,False,0.0
CRS00020398,CMP0019,CUS0009639,2025-12-17,SMS,No Response,False,0.0
CRS00020399,CMP0011,CUS0009749,2024-12-25,SMS,Not Interested,False,0.0
CRS00020400,CMP0029,CUS0001183,2026-04-03,Mobile App,No Response,False,0.0
CRS00020401,CMP0030,CUS0009079,2026-04-27,Email,Converted,True,10793.3
CRS00020402,CMP0022,CUS0009835,2025-11-07,Mobile App,Opted Out,False,0.0
CRS00020403,CMP0002,CUS0003772,2024-03-01,Email,Not Interested,False,0.0
CRS00020404,CMP0019,CUS0001854,2025-06-10,SMS,No Response,False,0.0
CRS00020405,CMP0009,CUS0004462,2024-02-16,Branch,No Response,False,0.0
CRS00020406,CMP0017,CUS0003251,2026-02-26,Mobile App,No Response,False,0.0
CRS00020407,CMP0009,CUS0004521,2025-12-18,SMS,No Response,False,0.0
CRS00020408,CMP0003,CUS0002394,2024-02-18,SMS,No Response,False,0.0
CRS00020409,CMP0018,CUS0002459,2026-02-04,SMS,Interested,False,0.0
CRS00020410,CMP0029,CUS0003047,2024-03-22,Outbound Call,No Response,False,0.0
CRS00020411,CMP0018,CUS0005027,2025-07-07,Email,Not Interested,False,0.0
CRS00020412,CMP0012,CUS0006325,2025-06-18,LINE OA,Opted Out,False,0.0
CRS00020413,CMP0016,CUS0003138,2024-08-01,Email,No Response,False,0.0
CRS00020414,CMP0023,CUS0006279,2024-03-22,Mobile App,Converted,True,111768.1
CRS00020415,CMP0011,CUS0009809,2025-03-21,Branch,Not Interested,False,0.0
CRS00020416,CMP0012,CUS0008271,2025-02-05,SMS,Interested,False,0.0
CRS00020417,CMP0025,CUS0007094,2025-10-28,Branch,No Response,False,0.0
CRS00020418,CMP0003,CUS0003459,2024-04-02,LINE OA,Converted,True,113958.4
CRS00020419,CMP0028,CUS0007317,2025-03-03,LINE OA,Interested,False,0.0
CRS00020420,CMP0002,CUS0004829,2024-05-31,Mobile App,Not Interested,False,0.0
CRS00020421,CMP0006,CUS0004084,2025-01-13,LINE OA,No Response,False,0.0
CRS00020422,CMP0018,CUS0007206,2024-04-25,SMS,Opted Out,False,0.0
CRS00020423,CMP0016,CUS0009716,2024-08-12,Mobile App,No Response,False,0.0
CRS00020424,CMP0027,CUS0006442,2024-04-09,Mobile App,No Response,False,0.0
CRS00020425,CMP0029,CUS0004564,2026-03-29,SMS,No Response,False,0.0
CRS00020426,CMP0030,CUS0008748,2024-06-16,SMS,No Response,False,0.0
CRS00020427,CMP0016,CUS0007037,2025-09-30,LINE OA,No Response,False,0.0
CRS00020428,CMP0019,CUS0006640,2024-09-01,Branch,Not Interested,False,0.0
CRS00020429,CMP0018,CUS0000689,2025-10-01,LINE OA,Not Interested,False,0.0
CRS00020430,CMP0021,CUS0002315,2024-06-28,Branch,Not Interested,False,0.0
CRS00020431,CMP0009,CUS0002620,2025-04-21,Outbound Call,No Response,False,0.0
CRS00020432,CMP0013,CUS0002916,2024-09-19,Outbound Call,No Response,False,0.0
CRS00020433,CMP0007,CUS0005577,2024-12-22,SMS,Not Interested,False,0.0
CRS00020434,CMP0004,CUS0004217,2024-05-04,Outbound Call,No Response,False,0.0
CRS00020435,CMP0009,CUS0008950,2024-12-22,LINE OA,Interested,False,0.0
CRS00020436,CMP0022,CUS0008819,2025-04-23,LINE OA,No Response,False,0.0
CRS00020437,CMP0006,CUS0006444,2024-01-04,Email,Not Interested,False,0.0
CRS00020438,CMP0012,CUS0006529,2025-11-15,Branch,No Response,False,0.0
CRS00020439,CMP0015,CUS0000114,2024-02-04,Branch,Opted Out,False,0.0
CRS00020440,CMP0023,CUS0009597,2024-10-23,Branch,Opted Out,False,0.0
CRS00020441,CMP0013,CUS0008753,2024-03-20,Email,Interested,False,0.0
CRS00020442,CMP0016,CUS0006002,2024-02-29,SMS,Interested,False,0.0
CRS00020443,CMP0007,CUS0008539,2024-01-11,Branch,Interested,False,0.0
CRS00020444,CMP0006,CUS0005135,2024-02-08,Mobile App,No Response,False,0.0
CRS00020445,CMP0006,CUS0009006,2025-10-09,Email,Opted Out,False,0.0
CRS00020446,CMP0011,CUS0004145,2024-12-22,Email,Not Interested,False,0.0
CRS00020447,CMP0027,CUS0008419,2024-11-15,Email,No Response,False,0.0
CRS00020448,CMP0011,CUS0003894,2024-03-31,SMS,No Response,False,0.0
CRS00020449,CMP0018,CUS0004453,2025-03-21,Branch,Interested,False,0.0
CRS00020450,CMP0022,CUS0006421,2025-10-12,Branch,No Response,False,0.0
CRS00020451,CMP0007,CUS0007269,2025-07-13,Email,No Response,False,0.0
CRS00020452,CMP0003,CUS0004130,2025-12-06,Branch,No Response,False,0.0
CRS00020453,CMP0025,CUS0005050,2024-09-18,Mobile App,Not Interested,False,0.0
CRS00020454,CMP0026,CUS0000991,2024-02-17,Outbound Call,Interested,False,0.0
CRS00020455,CMP0006,CUS0007787,2024-09-29,Branch,Interested,False,0.0
CRS00020456,CMP0017,CUS0000528,2024-11-21,Outbound Call,Not Interested,False,0.0
CRS00020457,CMP0027,CUS0003724,2026-04-30,LINE OA,No Response,False,0.0
CRS00020458,CMP0006,CUS0006560,2024-03-27,Mobile App,Not Interested,False,0.0
CRS00020459,CMP0016,CUS0001759,2025-03-27,Branch,No Response,False,0.0
CRS00020460,CMP0006,CUS0003095,2024-11-04,LINE OA,Interested,False,0.0
CRS00020461,CMP0023,CUS0000254,2026-01-29,Branch,Interested,False,0.0
CRS00020462,CMP0005,CUS0007454,2025-12-01,SMS,Not Interested,False,0.0
CRS00020463,CMP0008,CUS0001728,2026-04-21,SMS,No Response,False,0.0
CRS00020464,CMP0019,CUS0004585,2025-05-22,SMS,Interested,False,0.0
CRS00020465,CMP0010,CUS0004449,2025-11-03,SMS,Interested,False,0.0
CRS00020466,CMP0021,CUS0000140,2024-07-25,SMS,Converted,True,153776.97
CRS00020467,CMP0030,CUS0007966,2025-07-13,LINE OA,No Response,False,0.0
CRS00020468,CMP0029,CUS0000306,2025-04-20,LINE OA,Interested,False,0.0
CRS00020469,CMP0011,CUS0002491,2025-04-11,Mobile App,No Response,False,0.0
CRS00020470,CMP0020,CUS0000402,2024-01-17,Email,Not Interested,False,0.0
CRS00020471,CMP0014,CUS0001036,2025-09-11,Email,No Response,False,0.0
CRS00020472,CMP0030,CUS0002668,2025-09-29,Outbound Call,No Response,False,0.0
CRS00020473,CMP0005,CUS0007315,2024-04-11,SMS,Interested,False,0.0
CRS00020474,CMP0001,CUS0004560,2024-06-29,Email,No Response,False,0.0
CRS00020475,CMP0011,CUS0009444,2025-06-11,SMS,No Response,False,0.0
CRS00020476,CMP0013,CUS0009936,2025-03-08,LINE OA,Converted,True,37088.0
CRS00020477,CMP0021,CUS0003295,2026-03-08,Mobile App,Not Interested,False,0.0
CRS00020478,CMP0030,CUS0008259,2025-07-20,Email,Interested,False,0.0
CRS00020479,CMP0029,CUS0007323,2025-06-14,Outbound Call,Interested,False,0.0
CRS00020480,CMP0010,CUS0003663,2025-02-05,Email,Interested,False,0.0
CRS00020481,CMP0025,CUS0004451,2024-09-05,Branch,Interested,False,0.0
CRS00020482,CMP0028,CUS0001242,2025-02-17,LINE OA,No Response,False,0.0
CRS00020483,CMP0016,CUS0000378,2024-06-13,Branch,Converted,True,159211.78
CRS00020484,CMP0009,CUS0004276,2026-04-16,Mobile App,No Response,False,0.0
CRS00020485,CMP0005,CUS0009568,2024-10-19,LINE OA,Interested,False,0.0
CRS00020486,CMP0003,CUS0009993,2024-11-02,LINE OA,Interested,False,0.0
CRS00020487,CMP0018,CUS0009091,2025-03-24,Outbound Call,No Response,False,0.0
CRS00020488,CMP0003,CUS0009576,2024-12-22,Email,No Response,False,0.0
CRS00020489,CMP0028,CUS0004729,2026-01-14,Email,Not Interested,False,0.0
CRS00020490,CMP0023,CUS0009900,2026-05-01,Email,Converted,True,120847.25
CRS00020491,CMP0013,CUS0006789,2024-02-19,Mobile App,Not Interested,False,0.0
CRS00020492,CMP0025,CUS0009334,2024-02-04,LINE OA,Interested,False,0.0
CRS00020493,CMP0005,CUS0003209,2025-01-09,LINE OA,Not Interested,False,0.0
CRS00020494,CMP0003,CUS0005650,2025-10-30,LINE OA,No Response,False,0.0
CRS00020495,CMP0029,CUS0004059,2025-01-23,Email,Interested,False,0.0
CRS00020496,CMP0014,CUS0009820,2025-11-20,Branch,No Response,False,0.0
CRS00020497,CMP0025,CUS0003901,2024-06-24,Mobile App,No Response,False,0.0
CRS00020498,CMP0005,CUS0000934,2024-01-11,Branch,Converted,True,36102.42
CRS00020499,CMP0023,CUS0003765,2025-06-23,Email,Not Interested,False,0.0
CRS00020500,CMP0029,CUS0001266,2026-03-16,Outbound Call,Interested,False,0.0
CRS00020501,CMP0025,CUS0004753,2025-07-10,Mobile App,No Response,False,0.0
CRS00020502,CMP0028,CUS0006666,2025-03-03,SMS,Interested,False,0.0
CRS00020503,CMP0011,CUS0007986,2025-06-13,Branch,No Response,False,0.0
CRS00020504,CMP0003,CUS0005905,2024-07-13,SMS,No Response,False,0.0
CRS00020505,CMP0027,CUS0004075,2024-11-04,SMS,Not Interested,False,0.0
CRS00020506,CMP0003,CUS0005678,2024-09-19,Mobile App,No Response,False,0.0
CRS00020507,CMP0030,CUS0005543,2024-09-30,Branch,No Response,False,0.0
CRS00020508,CMP0007,CUS0004051,2025-12-16,SMS,Not Interested,False,0.0
CRS00020509,CMP0009,CUS0002228,2024-10-07,Email,No Response,False,0.0
CRS00020510,CMP0015,CUS0007713,2024-01-28,Mobile App,Not Interested,False,0.0
CRS00020511,CMP0009,CUS0000452,2024-02-12,Mobile App,Not Interested,False,0.0
CRS00020512,CMP0004,CUS0007556,2025-06-04,Mobile App,No Response,False,0.0
CRS00020513,CMP0024,CUS0001223,2024-04-30,Outbound Call,No Response,False,0.0
CRS00020514,CMP0009,CUS0006600,2025-07-15,Branch,Not Interested,False,0.0
CRS00020515,CMP0021,CUS0002678,2026-02-18,Email,Not Interested,False,0.0
CRS00020516,CMP0006,CUS0000766,2024-01-06,LINE OA,Interested,False,0.0
CRS00020517,CMP0030,CUS0001475,2024-09-14,Mobile App,No Response,False,0.0
CRS00020518,CMP0007,CUS0003650,2025-04-22,LINE OA,Not Interested,False,0.0
CRS00020519,CMP0008,CUS0008540,2026-02-22,Branch,Not Interested,False,0.0
CRS00020520,CMP0003,CUS0003936,2025-11-17,Branch,Interested,False,0.0
CRS00020521,CMP0010,CUS0006509,2024-09-14,Branch,Not Interested,False,0.0
CRS00020522,CMP0017,CUS0008494,2025-05-12,LINE OA,Converted,True,60267.42
CRS00020523,CMP0012,CUS0009597,2025-05-27,LINE OA,No Response,False,0.0
CRS00020524,CMP0002,CUS0007859,2024-06-17,Branch,No Response,False,0.0
CRS00020525,CMP0002,CUS0006548,2025-08-20,Outbound Call,No Response,False,0.0
CRS00020526,CMP0015,CUS0009008,2025-01-06,Email,Interested,False,0.0
CRS00020527,CMP0014,CUS0006195,2026-02-10,Email,No Response,False,0.0
CRS00020528,CMP0024,CUS0007145,2024-11-27,Mobile App,Not Interested,False,0.0
CRS00020529,CMP0030,CUS0000415,2024-08-05,Outbound Call,Not Interested,False,0.0
CRS00020530,CMP0001,CUS0001579,2025-11-14,LINE OA,No Response,False,0.0
CRS00020531,CMP0026,CUS0009554,2024-10-15,LINE OA,Interested,False,0.0
CRS00020532,CMP0028,CUS0004174,2024-04-04,Outbound Call,Interested,False,0.0
CRS00020533,CMP0007,CUS0005992,2026-02-25,SMS,Not Interested,False,0.0
CRS00020534,CMP0014,CUS0006665,2025-11-20,LINE OA,Interested,False,0.0
CRS00020535,CMP0028,CUS0003905,2025-11-27,Branch,No Response,False,0.0
CRS00020536,CMP0002,CUS0004505,2025-03-03,Branch,No Response,False,0.0
CRS00020537,CMP0014,CUS0003105,2026-01-27,Email,Not Interested,False,0.0
CRS00020538,CMP0025,CUS0008621,2026-01-26,Branch,Interested,False,0.0
CRS00020539,CMP0002,CUS0000341,2025-01-04,Mobile App,No Response,False,0.0
CRS00020540,CMP0022,CUS0003975,2024-08-02,Email,Interested,False,0.0
CRS00020541,CMP0003,CUS0008039,2024-01-30,Outbound Call,Not Interested,False,0.0
CRS00020542,CMP0011,CUS0009691,2025-12-05,Branch,Not Interested,False,0.0
CRS00020543,CMP0030,CUS0004862,2024-04-05,Mobile App,Not Interested,False,0.0
CRS00020544,CMP0027,CUS0007118,2024-08-04,Email,Interested,False,0.0
CRS00020545,CMP0002,CUS0000817,2025-08-01,Branch,No Response,False,0.0
CRS00020546,CMP0005,CUS0000093,2025-08-27,Email,Interested,False,0.0
CRS00020547,CMP0008,CUS0007183,2024-08-27,Email,No Response,False,0.0
CRS00020548,CMP0020,CUS0006790,2025-09-15,SMS,No Response,False,0.0
CRS00020549,CMP0008,CUS0002886,2024-11-24,SMS,No Response,False,0.0
CRS00020550,CMP0014,CUS0006643,2025-07-20,Outbound Call,No Response,False,0.0
CRS00020551,CMP0023,CUS0008980,2024-08-14,Branch,No Response,False,0.0
CRS00020552,CMP0017,CUS0004573,2025-08-12,Branch,Not Interested,False,0.0
CRS00020553,CMP0008,CUS0006199,2025-08-04,Email,Converted,True,115200.0
CRS00020554,CMP0021,CUS0004546,2026-03-08,Branch,Converted,True,6486.03
CRS00020555,CMP0015,CUS0003179,2026-01-13,Outbound Call,No Response,False,0.0
CRS00020556,CMP0006,CUS0008012,2026-02-25,LINE OA,No Response,False,0.0
CRS00020557,CMP0026,CUS0008183,2024-01-30,SMS,Interested,False,0.0
CRS00020558,CMP0028,CUS0008931,2024-12-20,SMS,Interested,False,0.0
CRS00020559,CMP0001,CUS0004405,2025-01-07,LINE OA,No Response,False,0.0
CRS00020560,CMP0001,CUS0005828,2025-09-30,Branch,Interested,False,0.0
CRS00020561,CMP0023,CUS0008022,2024-05-28,LINE OA,Converted,True,197125.55
CRS00020562,CMP0029,CUS0005716,2024-09-10,Branch,Opted Out,False,0.0
CRS00020563,CMP0028,CUS0005422,2026-03-29,Outbound Call,Converted,True,43652.76
CRS00020564,CMP0004,CUS0000318,2025-08-19,SMS,Interested,False,0.0
CRS00020565,CMP0021,CUS0003990,2026-03-28,Mobile App,Interested,False,0.0
CRS00020566,CMP0013,CUS0005061,2024-06-23,Branch,No Response,False,0.0
CRS00020567,CMP0011,CUS0004618,2025-07-18,Email,No Response,False,0.0
CRS00020568,CMP0016,CUS0006867,2025-06-10,Email,Interested,False,0.0
CRS00020569,CMP0021,CUS0008863,2024-07-24,SMS,Not Interested,False,0.0
CRS00020570,CMP0017,CUS0007116,2025-04-03,SMS,No Response,False,0.0
CRS00020571,CMP0010,CUS0002013,2024-07-16,SMS,No Response,False,0.0
CRS00020572,CMP0024,CUS0007706,2024-09-07,Outbound Call,No Response,False,0.0
CRS00020573,CMP0021,CUS0006946,2025-01-30,SMS,No Response,False,0.0
CRS00020574,CMP0021,CUS0007602,2025-12-10,Outbound Call,Converted,True,41381.42
CRS00020575,CMP0017,CUS0003677,2025-03-17,Outbound Call,No Response,False,0.0
CRS00020576,CMP0017,CUS0000229,2025-02-03,Branch,Interested,False,0.0
CRS00020577,CMP0022,CUS0006817,2024-03-08,Email,Converted,True,9567.59
CRS00020578,CMP0025,CUS0001882,2024-09-24,Branch,Interested,False,0.0
CRS00020579,CMP0010,CUS0004387,2025-01-10,Mobile App,Interested,False,0.0
CRS00020580,CMP0004,CUS0003834,2025-10-04,Outbound Call,No Response,False,0.0
CRS00020581,CMP0003,CUS0008295,2025-03-13,Email,No Response,False,0.0
CRS00020582,CMP0001,CUS0005679,2026-03-19,SMS,Opted Out,False,0.0
CRS00020583,CMP0012,CUS0003104,2024-09-22,Email,No Response,False,0.0
CRS00020584,CMP0030,CUS0000065,2025-04-28,Email,No Response,False,0.0
CRS00020585,CMP0004,CUS0000907,2025-05-11,Email,Not Interested,False,0.0
CRS00020586,CMP0001,CUS0006644,2025-01-15,Branch,No Response,False,0.0
CRS00020587,CMP0006,CUS0008965,2025-04-10,Mobile App,No Response,False,0.0
CRS00020588,CMP0007,CUS0001654,2026-03-13,Branch,Interested,False,0.0
CRS00020589,CMP0002,CUS0006932,2024-10-21,SMS,No Response,False,0.0
CRS00020590,CMP0019,CUS0008520,2025-12-25,Outbound Call,Interested,False,0.0
CRS00020591,CMP0017,CUS0004498,2026-03-14,LINE OA,Not Interested,False,0.0
CRS00020592,CMP0026,CUS0007578,2024-08-21,Branch,No Response,False,0.0
CRS00020593,CMP0011,CUS0008166,2025-01-25,Branch,No Response,False,0.0
CRS00020594,CMP0010,CUS0004844,2025-02-22,Email,No Response,False,0.0
CRS00020595,CMP0010,CUS0008104,2024-10-02,Branch,Not Interested,False,0.0
CRS00020596,CMP0018,CUS0008441,2025-08-14,LINE OA,No Response,False,0.0
CRS00020597,CMP0020,CUS0001862,2026-04-01,LINE OA,Interested,False,0.0
CRS00020598,CMP0009,CUS0005623,2024-11-28,LINE OA,No Response,False,0.0
CRS00020599,CMP0014,CUS0004465,2025-05-20,Branch,Not Interested,False,0.0
CRS00020600,CMP0026,CUS0004124,2025-12-04,Outbound Call,Interested,False,0.0
CRS00020601,CMP0003,CUS0002501,2025-03-16,Outbound Call,Interested,False,0.0
CRS00020602,CMP0001,CUS0001788,2024-08-27,Outbound Call,Interested,False,0.0
CRS00020603,CMP0007,CUS0005749,2026-04-09,Email,No Response,False,0.0
CRS00020604,CMP0020,CUS0008867,2025-06-08,Outbound Call,No Response,False,0.0
CRS00020605,CMP0030,CUS0000984,2024-03-03,Mobile App,Not Interested,False,0.0
CRS00020606,CMP0002,CUS0008314,2024-10-10,Email,Opted Out,False,0.0
CRS00020607,CMP0026,CUS0002398,2025-04-25,LINE OA,No Response,False,0.0
CRS00020608,CMP0014,CUS0005969,2024-11-19,Mobile App,No Response,False,0.0
CRS00020609,CMP0030,CUS0000113,2025-12-16,Branch,Interested,False,0.0
CRS00020610,CMP0016,CUS0005904,2024-02-09,Email,Interested,False,0.0
CRS00020611,CMP0021,CUS0007865,2024-02-05,Mobile App,Interested,False,0.0
CRS00020612,CMP0019,CUS0009249,2026-01-04,Branch,Not Interested,False,0.0
CRS00020613,CMP0013,CUS0007339,2025-02-06,Branch,Interested,False,0.0
CRS00020614,CMP0021,CUS0005240,2025-02-16,LINE OA,Converted,True,55486.88
CRS00020615,CMP0017,CUS0002317,2025-07-28,LINE OA,Not Interested,False,0.0
CRS00020616,CMP0020,CUS0000900,2026-04-29,LINE OA,Converted,True,196795.74
CRS00020617,CMP0006,CUS0006501,2025-09-09,SMS,No Response,False,0.0
CRS00020618,CMP0017,CUS0003185,2025-07-28,Email,Not Interested,False,0.0
CRS00020619,CMP0029,CUS0004196,2024-09-11,LINE OA,No Response,False,0.0
CRS00020620,CMP0016,CUS0001587,2026-03-15,SMS,No Response,False,0.0
CRS00020621,CMP0024,CUS0009447,2025-01-04,Outbound Call,No Response,False,0.0
CRS00020622,CMP0013,CUS0007881,2025-07-09,Outbound Call,Converted,True,106161.25
CRS00020623,CMP0016,CUS0005891,2024-11-18,SMS,Converted,True,122525.09
CRS00020624,CMP0015,CUS0003709,2024-08-31,SMS,Not Interested,False,0.0
CRS00020625,CMP0010,CUS0008528,2024-10-07,Email,Interested,False,0.0
CRS00020626,CMP0019,CUS0009164,2025-12-29,Branch,No Response,False,0.0
CRS00020627,CMP0018,CUS0006895,2026-01-23,Mobile App,No Response,False,0.0
CRS00020628,CMP0013,CUS0000443,2024-03-06,Mobile App,Interested,False,0.0
CRS00020629,CMP0016,CUS0001527,2024-08-17,Outbound Call,Interested,False,0.0
CRS00020630,CMP0020,CUS0007187,2024-10-14,Email,Converted,True,45716.85
CRS00020631,CMP0020,CUS0000371,2024-04-19,LINE OA,Not Interested,False,0.0
CRS00020632,CMP0019,CUS0000833,2025-11-08,Branch,No Response,False,0.0
CRS00020633,CMP0022,CUS0006557,2025-08-25,LINE OA,Interested,False,0.0
CRS00020634,CMP0022,CUS0004114,2026-03-17,Mobile App,Interested,False,0.0
CRS00020635,CMP0002,CUS0004898,2024-05-24,Mobile App,Converted,True,199387.85
CRS00020636,CMP0007,CUS0002626,2025-11-03,Outbound Call,No Response,False,0.0
CRS00020637,CMP0022,CUS0003519,2025-03-25,SMS,Not Interested,False,0.0
CRS00020638,CMP0001,CUS0009440,2025-12-15,Outbound Call,No Response,False,0.0
CRS00020639,CMP0021,CUS0004296,2024-05-02,Email,No Response,False,0.0
CRS00020640,CMP0007,CUS0008833,2026-04-23,Outbound Call,Opted Out,False,0.0
CRS00020641,CMP0009,CUS0007843,2025-01-20,SMS,Interested,False,0.0
CRS00020642,CMP0007,CUS0004243,2025-07-24,LINE OA,Converted,True,157164.54
CRS00020643,CMP0008,CUS0000218,2024-05-25,SMS,No Response,False,0.0
CRS00020644,CMP0002,CUS0002117,2024-12-13,Outbound Call,No Response,False,0.0
CRS00020645,CMP0020,CUS0009834,2025-03-19,Outbound Call,Converted,True,166917.53
CRS00020646,CMP0007,CUS0005084,2024-03-14,Branch,No Response,False,0.0
CRS00020647,CMP0008,CUS0005095,2026-01-16,SMS,Interested,False,0.0
CRS00020648,CMP0002,CUS0000180,2026-04-18,Email,No Response,False,0.0
CRS00020649,CMP0023,CUS0007708,2025-02-19,SMS,No Response,False,0.0
CRS00020650,CMP0003,CUS0008480,2026-03-03,Branch,Not Interested,False,0.0
CRS00020651,CMP0019,CUS0000954,2025-05-23,LINE OA,No Response,False,0.0
CRS00020652,CMP0023,CUS0006541,2024-08-09,Branch,No Response,False,0.0
CRS00020653,CMP0025,CUS0007196,2024-03-10,Outbound Call,Not Interested,False,0.0
CRS00020654,CMP0016,CUS0004208,2024-01-30,Mobile App,Interested,False,0.0
CRS00020655,CMP0018,CUS0003774,2024-03-16,Branch,Not Interested,False,0.0
CRS00020656,CMP0028,CUS0005120,2026-04-27,LINE OA,Converted,True,14915.32
CRS00020657,CMP0009,CUS0001834,2024-12-10,Outbound Call,Converted,True,158414.93
CRS00020658,CMP0006,CUS0000565,2024-06-03,Outbound Call,Interested,False,0.0
CRS00020659,CMP0008,CUS0001823,2026-01-26,Email,Interested,False,0.0
CRS00020660,CMP0019,CUS0000459,2024-12-12,Outbound Call,Interested,False,0.0
CRS00020661,CMP0018,CUS0004925,2025-12-20,SMS,Not Interested,False,0.0
CRS00020662,CMP0008,CUS0005670,2025-04-11,Branch,No Response,False,0.0
CRS00020663,CMP0001,CUS0007195,2025-08-10,Outbound Call,No Response,False,0.0
CRS00020664,CMP0025,CUS0007031,2025-08-02,Mobile App,No Response,False,0.0
CRS00020665,CMP0007,CUS0005179,2024-12-01,SMS,No Response,False,0.0
CRS00020666,CMP0030,CUS0007082,2025-06-10,Outbound Call,No Response,False,0.0
CRS00020667,CMP0026,CUS0006097,2025-06-28,Email,No Response,False,0.0
CRS00020668,CMP0001,CUS0000835,2024-10-27,Email,Converted,True,66215.45
CRS00020669,CMP0026,CUS0009844,2025-02-28,Email,No Response,False,0.0
CRS00020670,CMP0017,CUS0001838,2025-07-22,LINE OA,Not Interested,False,0.0
CRS00020671,CMP0030,CUS0001705,2026-01-20,Outbound Call,No Response,False,0.0
CRS00020672,CMP0027,CUS0004101,2026-04-15,Email,Interested,False,0.0
CRS00020673,CMP0017,CUS0001987,2024-08-27,Email,Interested,False,0.0
CRS00020674,CMP0014,CUS0001193,2025-10-23,SMS,No Response,False,0.0
CRS00020675,CMP0009,CUS0005733,2024-08-07,Email,No Response,False,0.0
CRS00020676,CMP0017,CUS0000253,2024-12-13,Email,No Response,False,0.0
CRS00020677,CMP0012,CUS0007054,2024-08-26,LINE OA,No Response,False,0.0
CRS00020678,CMP0029,CUS0005334,2024-12-31,LINE OA,Interested,False,0.0
CRS00020679,CMP0007,CUS0004482,2026-03-29,SMS,Interested,False,0.0
CRS00020680,CMP0018,CUS0006262,2024-02-15,SMS,No Response,False,0.0
CRS00020681,CMP0010,CUS0000646,2025-04-01,Mobile App,No Response,False,0.0
CRS00020682,CMP0022,CUS0001405,2025-01-22,LINE OA,No Response,False,0.0
CRS00020683,CMP0009,CUS0006525,2025-06-27,Branch,Interested,False,0.0
CRS00020684,CMP0003,CUS0001640,2025-06-05,Branch,Interested,False,0.0
CRS00020685,CMP0024,CUS0003410,2025-02-14,Email,Converted,True,135919.95
CRS00020686,CMP0016,CUS0009747,2025-07-15,Email,No Response,False,0.0
CRS00020687,CMP0013,CUS0005777,2024-08-14,Branch,Interested,False,0.0
CRS00020688,CMP0012,CUS0007571,2026-04-22,Email,No Response,False,0.0
