schedule_id,loan_id,installment_no,due_date,principal_due_thb,interest_due_thb,total_due_thb,paid
LRS00061796,LON0002705,8,2025-04-25,39713.36,17020.01,56733.37,True
LRS00061797,LON0002705,9,2025-05-25,39713.36,17020.01,56733.37,True
LRS00061798,LON0002705,10,2025-06-24,39713.36,17020.01,56733.37,True
LRS00061799,LON0002705,11,2025-07-24,39713.36,17020.01,56733.37,True
LRS00061800,LON0002705,12,2025-08-23,39713.36,17020.01,56733.37,True
LRS00061801,LON0002706,1,2022-06-11,107527.71,46083.31,153611.02,True
LRS00061802,LON0002706,2,2022-07-11,107527.71,46083.31,153611.02,True
LRS00061803,LON0002706,3,2022-08-10,107527.71,46083.31,153611.02,True
LRS00061804,LON0002706,4,2022-09-09,107527.71,46083.31,153611.02,True
LRS00061805,LON0002706,5,2022-10-09,107527.71,46083.31,153611.02,True
LRS00061806,LON0002706,6,2022-11-08,107527.71,46083.31,153611.02,True
LRS00061807,LON0002706,7,2022-12-08,107527.71,46083.31,153611.02,True
LRS00061808,LON0002706,8,2023-01-07,107527.71,46083.31,153611.02,True
LRS00061809,LON0002706,9,2023-02-06,107527.71,46083.31,153611.02,True
LRS00061810,LON0002706,10,2023-03-08,107527.71,46083.31,153611.02,True
LRS00061811,LON0002706,11,2023-04-07,107527.71,46083.31,153611.02,True
LRS00061812,LON0002706,12,2023-05-07,107527.71,46083.31,153611.02,True
LRS00061813,LON0002707,1,2023-02-08,65106.45,27902.76,93009.21,True
LRS00061814,LON0002707,2,2023-03-10,65106.45,27902.76,93009.21,False
LRS00061815,LON0002707,3,2023-04-09,65106.45,27902.76,93009.21,True
LRS00061816,LON0002707,4,2023-05-09,65106.45,27902.76,93009.21,True
LRS00061817,LON0002707,5,2023-06-08,65106.45,27902.76,93009.21,True
LRS00061818,LON0002707,6,2023-07-08,65106.45,27902.76,93009.21,True
LRS00061819,LON0002707,7,2023-08-07,65106.45,27902.76,93009.21,True
LRS00061820,LON0002707,8,2023-09-06,65106.45,27902.76,93009.21,True
LRS00061821,LON0002707,9,2023-10-06,65106.45,27902.76,93009.21,True
LRS00061822,LON0002707,10,2023-11-05,65106.45,27902.76,93009.21,True
LRS00061823,LON0002707,11,2023-12-05,65106.45,27902.76,93009.21,True
LRS00061824,LON0002707,12,2024-01-04,65106.45,27902.76,93009.21,True
LRS00061825,LON0002707,13,2024-02-03,65106.45,27902.76,93009.21,True
LRS00061826,LON0002707,14,2024-03-04,65106.45,27902.76,93009.21,True
LRS00061827,LON0002707,15,2024-04-03,65106.45,27902.76,93009.21,True
LRS00061828,LON0002707,16,2024-05-03,65106.45,27902.76,93009.21,False
LRS00061829,LON0002707,17,2024-06-02,65106.45,27902.76,93009.21,True
LRS00061830,LON0002707,18,2024-07-02,65106.45,27902.76,93009.21,True
LRS00061831,LON0002707,19,2024-08-01,65106.45,27902.76,93009.21,True
LRS00061832,LON0002707,20,2024-08-31,65106.45,27902.76,93009.21,True
LRS00061833,LON0002707,21,2024-09-30,65106.45,27902.76,93009.21,True
LRS00061834,LON0002707,22,2024-10-30,65106.45,27902.76,93009.21,True
LRS00061835,LON0002707,23,2024-11-29,65106.45,27902.76,93009.21,True
LRS00061836,LON0002707,24,2024-12-29,65106.45,27902.76,93009.21,True
LRS00061837,LON0002708,1,2021-04-01,28008.87,12003.8,40012.67,True
LRS00061838,LON0002708,2,2021-05-01,28008.87,12003.8,40012.67,True
LRS00061839,LON0002708,3,2021-05-31,28008.87,12003.8,40012.67,True
LRS00061840,LON0002708,4,2021-06-30,28008.87,12003.8,40012.67,True
LRS00061841,LON0002708,5,2021-07-30,28008.87,12003.8,40012.67,False
LRS00061842,LON0002708,6,2021-08-29,28008.87,12003.8,40012.67,True
LRS00061843,LON0002708,7,2021-09-28,28008.87,12003.8,40012.67,True
LRS00061844,LON0002708,8,2021-10-28,28008.87,12003.8,40012.67,True
LRS00061845,LON0002708,9,2021-11-27,28008.87,12003.8,40012.67,True
LRS00061846,LON0002708,10,2021-12-27,28008.87,12003.8,40012.67,False
LRS00061847,LON0002708,11,2022-01-26,28008.87,12003.8,40012.67,True
LRS00061848,LON0002708,12,2022-02-25,28008.87,12003.8,40012.67,True
LRS00061849,LON0002708,13,2022-03-27,28008.87,12003.8,40012.67,True
LRS00061850,LON0002708,14,2022-04-26,28008.87,12003.8,40012.67,False
LRS00061851,LON0002708,15,2022-05-26,28008.87,12003.8,40012.67,True
LRS00061852,LON0002708,16,2022-06-25,28008.87,12003.8,40012.67,True
LRS00061853,LON0002708,17,2022-07-25,28008.87,12003.8,40012.67,True
LRS00061854,LON0002708,18,2022-08-24,28008.87,12003.8,40012.67,True
LRS00061855,LON0002708,19,2022-09-23,28008.87,12003.8,40012.67,True
LRS00061856,LON0002708,20,2022-10-23,28008.87,12003.8,40012.67,True
LRS00061857,LON0002708,21,2022-11-22,28008.87,12003.8,40012.67,True
LRS00061858,LON0002708,22,2022-12-22,28008.87,12003.8,40012.67,True
LRS00061859,LON0002708,23,2023-01-21,28008.87,12003.8,40012.67,True
LRS00061860,LON0002708,24,2023-02-20,28008.87,12003.8,40012.67,True
LRS00061861,LON0002709,1,2024-04-10,55261.16,23683.35,78944.51,True
LRS00061862,LON0002709,2,2024-05-10,55261.16,23683.35,78944.51,True
LRS00061863,LON0002709,3,2024-06-09,55261.16,23683.35,78944.51,True
LRS00061864,LON0002709,4,2024-07-09,55261.16,23683.35,78944.51,True
LRS00061865,LON0002709,5,2024-08-08,55261.16,23683.35,78944.51,True
LRS00061866,LON0002709,6,2024-09-07,55261.16,23683.35,78944.51,True
LRS00061867,LON0002709,7,2024-10-07,55261.16,23683.35,78944.51,True
LRS00061868,LON0002709,8,2024-11-06,55261.16,23683.35,78944.51,True
LRS00061869,LON0002709,9,2024-12-06,55261.16,23683.35,78944.51,True
LRS00061870,LON0002709,10,2025-01-05,55261.16,23683.35,78944.51,False
LRS00061871,LON0002709,11,2025-02-04,55261.16,23683.35,78944.51,True
LRS00061872,LON0002709,12,2025-03-06,55261.16,23683.35,78944.51,True
LRS00061873,LON0002710,1,2021-06-29,100995.26,43283.69,144278.95,True
LRS00061874,LON0002710,2,2021-07-29,100995.26,43283.69,144278.95,True
LRS00061875,LON0002710,3,2021-08-28,100995.26,43283.69,144278.95,True
LRS00061876,LON0002710,4,2021-09-27,100995.26,43283.69,144278.95,False
LRS00061877,LON0002710,5,2021-10-27,100995.26,43283.69,144278.95,True
LRS00061878,LON0002710,6,2021-11-26,100995.26,43283.69,144278.95,True
LRS00061879,LON0002710,7,2021-12-26,100995.26,43283.69,144278.95,True
LRS00061880,LON0002710,8,2022-01-25,100995.26,43283.69,144278.95,True
LRS00061881,LON0002710,9,2022-02-24,100995.26,43283.69,144278.95,True
LRS00061882,LON0002710,10,2022-03-26,100995.26,43283.69,144278.95,True
LRS00061883,LON0002710,11,2022-04-25,100995.26,43283.69,144278.95,True
LRS00061884,LON0002710,12,2022-05-25,100995.26,43283.69,144278.95,True
LRS00061885,LON0002710,13,2022-06-24,100995.26,43283.69,144278.95,True
LRS00061886,LON0002710,14,2022-07-24,100995.26,43283.69,144278.95,True
LRS00061887,LON0002710,15,2022-08-23,100995.26,43283.69,144278.95,True
LRS00061888,LON0002710,16,2022-09-22,100995.26,43283.69,144278.95,True
LRS00061889,LON0002710,17,2022-10-22,100995.26,43283.69,144278.95,True
LRS00061890,LON0002710,18,2022-11-21,100995.26,43283.69,144278.95,True
LRS00061891,LON0002710,19,2022-12-21,100995.26,43283.69,144278.95,True
LRS00061892,LON0002710,20,2023-01-20,100995.26,43283.69,144278.95,True
LRS00061893,LON0002710,21,2023-02-19,100995.26,43283.69,144278.95,True
LRS00061894,LON0002710,22,2023-03-21,100995.26,43283.69,144278.95,True
LRS00061895,LON0002710,23,2023-04-20,100995.26,43283.69,144278.95,True
LRS00061896,LON0002710,24,2023-05-20,100995.26,43283.69,144278.95,True
LRS00061897,LON0002711,1,2024-08-31,109863.76,47084.47,156948.23,True
LRS00061898,LON0002711,2,2024-09-30,109863.76,47084.47,156948.23,True
LRS00061899,LON0002711,3,2024-10-30,109863.76,47084.47,156948.23,True
LRS00061900,LON0002711,4,2024-11-29,109863.76,47084.47,156948.23,True
LRS00061901,LON0002711,5,2024-12-29,109863.76,47084.47,156948.23,True
LRS00061902,LON0002711,6,2025-01-28,109863.76,47084.47,156948.23,True
LRS00061903,LON0002711,7,2025-02-27,109863.76,47084.47,156948.23,True
LRS00061904,LON0002711,8,2025-03-29,109863.76,47084.47,156948.23,True
LRS00061905,LON0002711,9,2025-04-28,109863.76,47084.47,156948.23,True
LRS00061906,LON0002711,10,2025-05-28,109863.76,47084.47,156948.23,True
LRS00061907,LON0002711,11,2025-06-27,109863.76,47084.47,156948.23,True
LRS00061908,LON0002711,12,2025-07-27,109863.76,47084.47,156948.23,True
LRS00061909,LON0002712,1,2025-06-30,12086.25,5179.82,17266.07,True
LRS00061910,LON0002712,2,2025-07-30,12086.25,5179.82,17266.07,True
LRS00061911,LON0002712,3,2025-08-29,12086.25,5179.82,17266.07,True
LRS00061912,LON0002712,4,2025-09-28,12086.25,5179.82,17266.07,True
LRS00061913,LON0002712,5,2025-10-28,12086.25,5179.82,17266.07,True
LRS00061914,LON0002712,6,2025-11-27,12086.25,5179.82,17266.07,True
LRS00061915,LON0002712,7,2025-12-27,12086.25,5179.82,17266.07,True
LRS00061916,LON0002712,8,2026-01-26,12086.25,5179.82,17266.07,True
LRS00061917,LON0002712,9,2026-02-25,12086.25,5179.82,17266.07,True
LRS00061918,LON0002712,10,2026-03-27,12086.25,5179.82,17266.07,True
LRS00061919,LON0002712,11,2026-04-26,12086.25,5179.82,17266.07,True
LRS00061920,LON0002712,12,2026-05-26,12086.25,5179.82,17266.07,False
LRS00061921,LON0002712,13,2026-06-25,12086.25,5179.82,17266.07,False
LRS00061922,LON0002712,14,2026-07-25,12086.25,5179.82,17266.07,False
LRS00061923,LON0002712,15,2026-08-24,12086.25,5179.82,17266.07,False
LRS00061924,LON0002712,16,2026-09-23,12086.25,5179.82,17266.07,False
LRS00061925,LON0002712,17,2026-10-23,12086.25,5179.82,17266.07,False
LRS00061926,LON0002712,18,2026-11-22,12086.25,5179.82,17266.07,False
LRS00061927,LON0002712,19,2026-12-22,12086.25,5179.82,17266.07,False
LRS00061928,LON0002712,20,2027-01-21,12086.25,5179.82,17266.07,False
LRS00061929,LON0002712,21,2027-02-20,12086.25,5179.82,17266.07,False
LRS00061930,LON0002712,22,2027-03-22,12086.25,5179.82,17266.07,False
LRS00061931,LON0002712,23,2027-04-21,12086.25,5179.82,17266.07,False
LRS00061932,LON0002712,24,2027-05-21,12086.25,5179.82,17266.07,False
LRS00061933,LON0002713,1,2025-03-18,13375.15,5732.21,19107.36,True
LRS00061934,LON0002713,2,2025-04-17,13375.15,5732.21,19107.36,False
LRS00061935,LON0002713,3,2025-05-17,13375.15,5732.21,19107.36,True
LRS00061936,LON0002713,4,2025-06-16,13375.15,5732.21,19107.36,False
LRS00061937,LON0002713,5,2025-07-16,13375.15,5732.21,19107.36,True
LRS00061938,LON0002713,6,2025-08-15,13375.15,5732.21,19107.36,True
LRS00061939,LON0002713,7,2025-09-14,13375.15,5732.21,19107.36,True
LRS00061940,LON0002713,8,2025-10-14,13375.15,5732.21,19107.36,True
LRS00061941,LON0002713,9,2025-11-13,13375.15,5732.21,19107.36,True
LRS00061942,LON0002713,10,2025-12-13,13375.15,5732.21,19107.36,True
LRS00061943,LON0002713,11,2026-01-12,13375.15,5732.21,19107.36,True
LRS00061944,LON0002713,12,2026-02-11,13375.15,5732.21,19107.36,True
LRS00061945,LON0002713,13,2026-03-13,13375.15,5732.21,19107.36,True
LRS00061946,LON0002713,14,2026-04-12,13375.15,5732.21,19107.36,True
LRS00061947,LON0002713,15,2026-05-12,13375.15,5732.21,19107.36,False
LRS00061948,LON0002713,16,2026-06-11,13375.15,5732.21,19107.36,False
LRS00061949,LON0002713,17,2026-07-11,13375.15,5732.21,19107.36,False
LRS00061950,LON0002713,18,2026-08-10,13375.15,5732.21,19107.36,False
LRS00061951,LON0002713,19,2026-09-09,13375.15,5732.21,19107.36,False
LRS00061952,LON0002713,20,2026-10-09,13375.15,5732.21,19107.36,False
LRS00061953,LON0002713,21,2026-11-08,13375.15,5732.21,19107.36,False
LRS00061954,LON0002713,22,2026-12-08,13375.15,5732.21,19107.36,False
LRS00061955,LON0002713,23,2027-01-07,13375.15,5732.21,19107.36,False
LRS00061956,LON0002713,24,2027-02-06,13375.15,5732.21,19107.36,False
LRS00061957,LON0002714,1,2023-01-31,37157.6,15924.69,53082.29,True
LRS00061958,LON0002714,2,2023-03-02,37157.6,15924.69,53082.29,False
LRS00061959,LON0002714,3,2023-04-01,37157.6,15924.69,53082.29,True
LRS00061960,LON0002714,4,2023-05-01,37157.6,15924.69,53082.29,True
LRS00061961,LON0002714,5,2023-05-31,37157.6,15924.69,53082.29,True
LRS00061962,LON0002714,6,2023-06-30,37157.6,15924.69,53082.29,True
LRS00061963,LON0002714,7,2023-07-30,37157.6,15924.69,53082.29,True
LRS00061964,LON0002714,8,2023-08-29,37157.6,15924.69,53082.29,True
LRS00061965,LON0002714,9,2023-09-28,37157.6,15924.69,53082.29,True
LRS00061966,LON0002714,10,2023-10-28,37157.6,15924.69,53082.29,True
LRS00061967,LON0002714,11,2023-11-27,37157.6,15924.69,53082.29,True
LRS00061968,LON0002714,12,2023-12-27,37157.6,15924.69,53082.29,True
LRS00061969,LON0002714,13,2024-01-26,37157.6,15924.69,53082.29,True
LRS00061970,LON0002714,14,2024-02-25,37157.6,15924.69,53082.29,True
LRS00061971,LON0002714,15,2024-03-26,37157.6,15924.69,53082.29,True
LRS00061972,LON0002714,16,2024-04-25,37157.6,15924.69,53082.29,True
LRS00061973,LON0002714,17,2024-05-25,37157.6,15924.69,53082.29,True
LRS00061974,LON0002714,18,2024-06-24,37157.6,15924.69,53082.29,True
LRS00061975,LON0002714,19,2024-07-24,37157.6,15924.69,53082.29,True
LRS00061976,LON0002714,20,2024-08-23,37157.6,15924.69,53082.29,True
LRS00061977,LON0002714,21,2024-09-22,37157.6,15924.69,53082.29,True
LRS00061978,LON0002714,22,2024-10-22,37157.6,15924.69,53082.29,True
LRS00061979,LON0002714,23,2024-11-21,37157.6,15924.69,53082.29,True
LRS00061980,LON0002714,24,2024-12-21,37157.6,15924.69,53082.29,True
LRS00061981,LON0002715,1,2023-06-01,28584.44,12250.48,40834.92,True
LRS00061982,LON0002715,2,2023-07-01,28584.44,12250.48,40834.92,True
LRS00061983,LON0002715,3,2023-07-31,28584.44,12250.48,40834.92,True
LRS00061984,LON0002715,4,2023-08-30,28584.44,12250.48,40834.92,True
LRS00061985,LON0002715,5,2023-09-29,28584.44,12250.48,40834.92,True
LRS00061986,LON0002715,6,2023-10-29,28584.44,12250.48,40834.92,True
LRS00061987,LON0002715,7,2023-11-28,28584.44,12250.48,40834.92,True
LRS00061988,LON0002715,8,2023-12-28,28584.44,12250.48,40834.92,True
LRS00061989,LON0002715,9,2024-01-27,28584.44,12250.48,40834.92,True
LRS00061990,LON0002715,10,2024-02-26,28584.44,12250.48,40834.92,True
LRS00061991,LON0002715,11,2024-03-27,28584.44,12250.48,40834.92,True
LRS00061992,LON0002715,12,2024-04-26,28584.44,12250.48,40834.92,True
LRS00061993,LON0002715,13,2024-05-26,28584.44,12250.48,40834.92,True
LRS00061994,LON0002715,14,2024-06-25,28584.44,12250.48,40834.92,False
LRS00061995,LON0002715,15,2024-07-25,28584.44,12250.48,40834.92,True
LRS00061996,LON0002715,16,2024-08-24,28584.44,12250.48,40834.92,True
LRS00061997,LON0002715,17,2024-09-23,28584.44,12250.48,40834.92,True
LRS00061998,LON0002715,18,2024-10-23,28584.44,12250.48,40834.92,True
LRS00061999,LON0002715,19,2024-11-22,28584.44,12250.48,40834.92,True
LRS00062000,LON0002715,20,2024-12-22,28584.44,12250.48,40834.92,True
LRS00062001,LON0002715,21,2025-01-21,28584.44,12250.48,40834.92,True
LRS00062002,LON0002715,22,2025-02-20,28584.44,12250.48,40834.92,False
LRS00062003,LON0002715,23,2025-03-22,28584.44,12250.48,40834.92,True
LRS00062004,LON0002715,24,2025-04-21,28584.44,12250.48,40834.92,True
LRS00062005,LON0002716,1,2024-06-30,23942.72,10261.16,34203.88,True
LRS00062006,LON0002716,2,2024-07-30,23942.72,10261.16,34203.88,True
LRS00062007,LON0002716,3,2024-08-29,23942.72,10261.16,34203.88,True
LRS00062008,LON0002716,4,2024-09-28,23942.72,10261.16,34203.88,True
LRS00062009,LON0002716,5,2024-10-28,23942.72,10261.16,34203.88,True
LRS00062010,LON0002716,6,2024-11-27,23942.72,10261.16,34203.88,True
LRS00062011,LON0002716,7,2024-12-27,23942.72,10261.16,34203.88,True
LRS00062012,LON0002716,8,2025-01-26,23942.72,10261.16,34203.88,True
LRS00062013,LON0002716,9,2025-02-25,23942.72,10261.16,34203.88,False
LRS00062014,LON0002716,10,2025-03-27,23942.72,10261.16,34203.88,True
LRS00062015,LON0002716,11,2025-04-26,23942.72,10261.16,34203.88,True
LRS00062016,LON0002716,12,2025-05-26,23942.72,10261.16,34203.88,True
LRS00062017,LON0002716,13,2025-06-25,23942.72,10261.16,34203.88,True
LRS00062018,LON0002716,14,2025-07-25,23942.72,10261.16,34203.88,True
LRS00062019,LON0002716,15,2025-08-24,23942.72,10261.16,34203.88,True
LRS00062020,LON0002716,16,2025-09-23,23942.72,10261.16,34203.88,True
LRS00062021,LON0002716,17,2025-10-23,23942.72,10261.16,34203.88,True
LRS00062022,LON0002716,18,2025-11-22,23942.72,10261.16,34203.88,True
LRS00062023,LON0002716,19,2025-12-22,23942.72,10261.16,34203.88,True
LRS00062024,LON0002716,20,2026-01-21,23942.72,10261.16,34203.88,True
LRS00062025,LON0002716,21,2026-02-20,23942.72,10261.16,34203.88,True
LRS00062026,LON0002716,22,2026-03-22,23942.72,10261.16,34203.88,False
LRS00062027,LON0002716,23,2026-04-21,23942.72,10261.16,34203.88,True
LRS00062028,LON0002716,24,2026-05-21,23942.72,10261.16,34203.88,False
LRS00062029,LON0002717,1,2023-02-23,2130.27,912.97,3043.24,True
LRS00062030,LON0002717,2,2023-03-25,2130.27,912.97,3043.24,True
LRS00062031,LON0002717,3,2023-04-24,2130.27,912.97,3043.24,True
LRS00062032,LON0002717,4,2023-05-24,2130.27,912.97,3043.24,True
LRS00062033,LON0002717,5,2023-06-23,2130.27,912.97,3043.24,True
LRS00062034,LON0002717,6,2023-07-23,2130.27,912.97,3043.24,True
LRS00062035,LON0002717,7,2023-08-22,2130.27,912.97,3043.24,True
LRS00062036,LON0002717,8,2023-09-21,2130.27,912.97,3043.24,True
LRS00062037,LON0002717,9,2023-10-21,2130.27,912.97,3043.24,True
LRS00062038,LON0002717,10,2023-11-20,2130.27,912.97,3043.24,True
LRS00062039,LON0002717,11,2023-12-20,2130.27,912.97,3043.24,True
LRS00062040,LON0002717,12,2024-01-19,2130.27,912.97,3043.24,True
LRS00062041,LON0002717,13,2024-02-18,2130.27,912.97,3043.24,True
LRS00062042,LON0002717,14,2024-03-19,2130.27,912.97,3043.24,True
LRS00062043,LON0002717,15,2024-04-18,2130.27,912.97,3043.24,True
LRS00062044,LON0002717,16,2024-05-18,2130.27,912.97,3043.24,True
LRS00062045,LON0002717,17,2024-06-17,2130.27,912.97,3043.24,True
LRS00062046,LON0002717,18,2024-07-17,2130.27,912.97,3043.24,True
LRS00062047,LON0002717,19,2024-08-16,2130.27,912.97,3043.24,True
LRS00062048,LON0002717,20,2024-09-15,2130.27,912.97,3043.24,True
LRS00062049,LON0002717,21,2024-10-15,2130.27,912.97,3043.24,True
LRS00062050,LON0002717,22,2024-11-14,2130.27,912.97,3043.24,True
LRS00062051,LON0002717,23,2024-12-14,2130.27,912.97,3043.24,True
LRS00062052,LON0002717,24,2025-01-13,2130.27,912.97,3043.24,True
LRS00062053,LON0002718,1,2023-08-12,152216.43,65235.61,217452.04,True
LRS00062054,LON0002718,2,2023-09-11,152216.43,65235.61,217452.04,True
LRS00062055,LON0002718,3,2023-10-11,152216.43,65235.61,217452.04,True
LRS00062056,LON0002718,4,2023-11-10,152216.43,65235.61,217452.04,True
LRS00062057,LON0002718,5,2023-12-10,152216.43,65235.61,217452.04,True
LRS00062058,LON0002718,6,2024-01-09,152216.43,65235.61,217452.04,True
LRS00062059,LON0002718,7,2024-02-08,152216.43,65235.61,217452.04,True
LRS00062060,LON0002718,8,2024-03-09,152216.43,65235.61,217452.04,True
LRS00062061,LON0002718,9,2024-04-08,152216.43,65235.61,217452.04,True
LRS00062062,LON0002718,10,2024-05-08,152216.43,65235.61,217452.04,False
LRS00062063,LON0002718,11,2024-06-07,152216.43,65235.61,217452.04,True
LRS00062064,LON0002718,12,2024-07-07,152216.43,65235.61,217452.04,True
LRS00062065,LON0002718,13,2024-08-06,152216.43,65235.61,217452.04,True
LRS00062066,LON0002718,14,2024-09-05,152216.43,65235.61,217452.04,True
LRS00062067,LON0002718,15,2024-10-05,152216.43,65235.61,217452.04,True
LRS00062068,LON0002718,16,2024-11-04,152216.43,65235.61,217452.04,True
LRS00062069,LON0002718,17,2024-12-04,152216.43,65235.61,217452.04,True
LRS00062070,LON0002718,18,2025-01-03,152216.43,65235.61,217452.04,True
LRS00062071,LON0002718,19,2025-02-02,152216.43,65235.61,217452.04,True
LRS00062072,LON0002718,20,2025-03-04,152216.43,65235.61,217452.04,True
LRS00062073,LON0002718,21,2025-04-03,152216.43,65235.61,217452.04,True
LRS00062074,LON0002718,22,2025-05-03,152216.43,65235.61,217452.04,True
LRS00062075,LON0002718,23,2025-06-02,152216.43,65235.61,217452.04,True
LRS00062076,LON0002718,24,2025-07-02,152216.43,65235.61,217452.04,True
LRS00062077,LON0002719,1,2024-01-05,8877.36,3804.59,12681.95,True
LRS00062078,LON0002719,2,2024-02-04,8877.36,3804.59,12681.95,True
LRS00062079,LON0002719,3,2024-03-05,8877.36,3804.59,12681.95,True
LRS00062080,LON0002719,4,2024-04-04,8877.36,3804.59,12681.95,True
LRS00062081,LON0002719,5,2024-05-04,8877.36,3804.59,12681.95,True
LRS00062082,LON0002719,6,2024-06-03,8877.36,3804.59,12681.95,False
LRS00062083,LON0002719,7,2024-07-03,8877.36,3804.59,12681.95,True
LRS00062084,LON0002719,8,2024-08-02,8877.36,3804.59,12681.95,True
LRS00062085,LON0002719,9,2024-09-01,8877.36,3804.59,12681.95,True
LRS00062086,LON0002719,10,2024-10-01,8877.36,3804.59,12681.95,True
LRS00062087,LON0002719,11,2024-10-31,8877.36,3804.59,12681.95,True
LRS00062088,LON0002719,12,2024-11-30,8877.36,3804.59,12681.95,True
LRS00062089,LON0002719,13,2024-12-30,8877.36,3804.59,12681.95,True
LRS00062090,LON0002719,14,2025-01-29,8877.36,3804.59,12681.95,True
LRS00062091,LON0002719,15,2025-02-28,8877.36,3804.59,12681.95,True
LRS00062092,LON0002719,16,2025-03-30,8877.36,3804.59,12681.95,True
LRS00062093,LON0002719,17,2025-04-29,8877.36,3804.59,12681.95,True
LRS00062094,LON0002719,18,2025-05-29,8877.36,3804.59,12681.95,True
LRS00062095,LON0002719,19,2025-06-28,8877.36,3804.59,12681.95,True
LRS00062096,LON0002719,20,2025-07-28,8877.36,3804.59,12681.95,True
LRS00062097,LON0002719,21,2025-08-27,8877.36,3804.59,12681.95,True
LRS00062098,LON0002719,22,2025-09-26,8877.36,3804.59,12681.95,True
LRS00062099,LON0002719,23,2025-10-26,8877.36,3804.59,12681.95,True
LRS00062100,LON0002719,24,2025-11-25,8877.36,3804.59,12681.95,True
LRS00062101,LON0002720,1,2025-09-13,220790.44,94624.48,315414.92,True
LRS00062102,LON0002720,2,2025-10-13,220790.44,94624.48,315414.92,True
LRS00062103,LON0002720,3,2025-11-12,220790.44,94624.48,315414.92,True
LRS00062104,LON0002720,4,2025-12-12,220790.44,94624.48,315414.92,False
LRS00062105,LON0002720,5,2026-01-11,220790.44,94624.48,315414.92,True
LRS00062106,LON0002720,6,2026-02-10,220790.44,94624.48,315414.92,True
LRS00062107,LON0002720,7,2026-03-12,220790.44,94624.48,315414.92,True
LRS00062108,LON0002720,8,2026-04-11,220790.44,94624.48,315414.92,True
LRS00062109,LON0002720,9,2026-05-11,220790.44,94624.48,315414.92,False
LRS00062110,LON0002720,10,2026-06-10,220790.44,94624.48,315414.92,False
LRS00062111,LON0002720,11,2026-07-10,220790.44,94624.48,315414.92,False
LRS00062112,LON0002720,12,2026-08-09,220790.44,94624.48,315414.92,False
LRS00062113,LON0002720,13,2026-09-08,220790.44,94624.48,315414.92,False
LRS00062114,LON0002720,14,2026-10-08,220790.44,94624.48,315414.92,False
LRS00062115,LON0002720,15,2026-11-07,220790.44,94624.48,315414.92,False
LRS00062116,LON0002720,16,2026-12-07,220790.44,94624.48,315414.92,False
LRS00062117,LON0002720,17,2027-01-06,220790.44,94624.48,315414.92,False
LRS00062118,LON0002720,18,2027-02-05,220790.44,94624.48,315414.92,False
LRS00062119,LON0002720,19,2027-03-07,220790.44,94624.48,315414.92,False
LRS00062120,LON0002720,20,2027-04-06,220790.44,94624.48,315414.92,False
LRS00062121,LON0002720,21,2027-05-06,220790.44,94624.48,315414.92,False
LRS00062122,LON0002720,22,2027-06-05,220790.44,94624.48,315414.92,False
LRS00062123,LON0002720,23,2027-07-05,220790.44,94624.48,315414.92,False
LRS00062124,LON0002720,24,2027-08-04,220790.44,94624.48,315414.92,False
LRS00062125,LON0002721,1,2024-01-20,316135.07,135486.46,451621.53,True
LRS00062126,LON0002721,2,2024-02-19,316135.07,135486.46,451621.53,True
LRS00062127,LON0002721,3,2024-03-20,316135.07,135486.46,451621.53,True
LRS00062128,LON0002721,4,2024-04-19,316135.07,135486.46,451621.53,True
LRS00062129,LON0002721,5,2024-05-19,316135.07,135486.46,451621.53,True
LRS00062130,LON0002721,6,2024-06-18,316135.07,135486.46,451621.53,True
LRS00062131,LON0002721,7,2024-07-18,316135.07,135486.46,451621.53,True
LRS00062132,LON0002721,8,2024-08-17,316135.07,135486.46,451621.53,True
LRS00062133,LON0002721,9,2024-09-16,316135.07,135486.46,451621.53,True
LRS00062134,LON0002721,10,2024-10-16,316135.07,135486.46,451621.53,True
LRS00062135,LON0002721,11,2024-11-15,316135.07,135486.46,451621.53,True
LRS00062136,LON0002721,12,2024-12-15,316135.07,135486.46,451621.53,True
LRS00062137,LON0002721,13,2025-01-14,316135.07,135486.46,451621.53,True
LRS00062138,LON0002721,14,2025-02-13,316135.07,135486.46,451621.53,True
LRS00062139,LON0002721,15,2025-03-15,316135.07,135486.46,451621.53,True
LRS00062140,LON0002721,16,2025-04-14,316135.07,135486.46,451621.53,True
LRS00062141,LON0002721,17,2025-05-14,316135.07,135486.46,451621.53,True
LRS00062142,LON0002721,18,2025-06-13,316135.07,135486.46,451621.53,False
LRS00062143,LON0002721,19,2025-07-13,316135.07,135486.46,451621.53,True
LRS00062144,LON0002721,20,2025-08-12,316135.07,135486.46,451621.53,True
LRS00062145,LON0002721,21,2025-09-11,316135.07,135486.46,451621.53,True
LRS00062146,LON0002721,22,2025-10-11,316135.07,135486.46,451621.53,True
LRS00062147,LON0002721,23,2025-11-10,316135.07,135486.46,451621.53,True
LRS00062148,LON0002721,24,2025-12-10,316135.07,135486.46,451621.53,True
LRS00062149,LON0002722,1,2025-12-14,29723.39,12738.6,42461.99,True
LRS00062150,LON0002722,2,2026-01-13,29723.39,12738.6,42461.99,True
LRS00062151,LON0002722,3,2026-02-12,29723.39,12738.6,42461.99,True
LRS00062152,LON0002722,4,2026-03-14,29723.39,12738.6,42461.99,True
LRS00062153,LON0002722,5,2026-04-13,29723.39,12738.6,42461.99,True
