loan_id,customer_id,product_id,branch_id,principal_thb,interest_rate_pct,term_months,start_date,end_date,monthly_payment_thb,outstanding_balance_thb,status
LON0003516,CUS0009992,PRD-LN04,BR0040,5145373.87,12.52,84,2023-07-02,2030-05-26,92266.97,1416303.82,Late
LON0003517,CUS0003003,PRD-LN04,BR0036,3215267.72,6.73,24,2024-08-11,2026-08-01,143562.59,2224868.23,Late
LON0003518,CUS0003300,PRD-LN03,BR0047,5900563.04,16.11,360,2024-07-12,2054-02-05,79871.83,835440.5,Closed
LON0003519,CUS0008798,PRD-LN03,BR0037,7711345.37,10.75,120,2023-11-24,2033-10-02,105135.47,3551661.64,Current
LON0003520,CUS0004417,PRD-LN03,BR0014,8074751.95,19.11,24,2022-06-22,2024-06-11,407468.76,5766926.81,Current
LON0003521,CUS0009581,PRD-LN03,BR0019,7752386.77,8.42,360,2025-05-26,2054-12-20,59170.17,5276004.96,Current
LON0003522,CUS0008012,PRD-LN03,BR0038,8785432.17,6.28,84,2023-09-01,2030-07-26,129525.01,4290518.65,Current
LON0003523,CUS0007799,PRD-LN04,BR0033,9011272.32,4.15,48,2024-02-23,2028-02-02,204071.43,7338390.95,Current
LON0003524,CUS0007480,PRD-LN01,BR0030,533763.24,11.18,12,2023-10-15,2024-10-09,47219.71,137211.47,Current
LON0003525,CUS0009709,PRD-LN04,BR0005,5955882.7,20.53,48,2024-11-03,2028-10-13,182925.75,4272891.44,Current
LON0003526,CUS0003735,PRD-LN01,BR0046,265932.18,15.93,48,2022-09-06,2026-08-16,7527.06,80272.3,Current
LON0003527,CUS0006161,PRD-LN04,BR0027,6556930.98,12.64,60,2024-07-15,2029-06-19,147984.76,5776146.77,Current
LON0003528,CUS0006394,PRD-LN01,BR0017,274568.53,5.81,24,2021-02-17,2023-02-07,12145.55,49523.73,Current
LON0003529,CUS0003743,PRD-LN04,BR0043,3523115.14,21.51,36,2020-05-19,2023-05-04,133657.93,995775.84,Current
LON0003530,CUS0004685,PRD-LN01,BR0001,441269.98,12.82,240,2023-04-23,2043-01-08,5113.33,267026.68,Current
LON0003531,CUS0002290,PRD-LN02,BR0045,1723346.66,18.64,60,2021-02-24,2026-01-29,44363.89,857263.76,Current
LON0003532,CUS0002179,PRD-LN02,BR0041,892850.7,10.86,180,2020-02-10,2034-11-23,10069.76,495180.41,Current
LON0003533,CUS0007897,PRD-LN01,BR0033,344111.86,7.45,240,2020-08-20,2040-05-07,2761.63,229781.48,Late
LON0003534,CUS0003107,PRD-LN02,BR0001,2098465.95,18.12,12,2023-07-08,2024-07-02,192507.21,1029794.51,Current
LON0003535,CUS0000587,PRD-LN02,BR0001,477833.36,3.85,48,2020-05-22,2024-05-01,10756.98,257984.4,Current
LON0003536,CUS0006665,PRD-LN04,BR0026,3620454.36,16.57,12,2021-03-29,2022-03-24,329464.29,2495792.87,Current
LON0003537,CUS0001949,PRD-LN04,BR0018,9433907.98,10.07,360,2021-10-02,2051-04-28,83277.7,4153475.71,Late
LON0003538,CUS0000264,PRD-LN03,BR0048,8827035.99,14.88,180,2021-02-11,2035-11-25,122817.36,1048034.17,Current
LON0003539,CUS0000707,PRD-LN01,BR0018,1011337.27,18.96,48,2022-05-01,2026-04-10,30217.76,581763.9,Closed
LON0003540,CUS0003814,PRD-LN03,BR0031,2969499.5,11.65,36,2025-03-19,2028-03-03,98134.21,2402312.13,Current
LON0003541,CUS0000990,PRD-LN04,BR0012,7914800.98,6.58,120,2020-07-24,2030-06-02,90193.47,3759874.87,Default
LON0003542,CUS0009864,PRD-LN02,BR0039,1955287.08,10.58,240,2022-02-14,2041-11-01,19626.38,308600.97,Current
LON0003543,CUS0006694,PRD-LN02,BR0006,353204.2,7.1,48,2026-03-13,2030-02-20,8474.31,235678.76,Current
LON0003544,CUS0008122,PRD-LN01,BR0041,858750.03,15.25,120,2020-09-19,2030-07-29,13986.41,643664.55,Current
LON0003545,CUS0006557,PRD-LN02,BR0035,1686340.97,11.08,48,2024-01-29,2028-01-08,43649.91,333513.87,Closed
LON0003546,CUS0007215,PRD-LN04,BR0005,6087467.03,14.82,24,2025-04-22,2027-04-12,294640.53,1330966.26,Current
LON0003547,CUS0002717,PRD-LN01,BR0022,1096464.19,16.89,12,2025-11-03,2026-10-29,99945.51,991218.85,Current
LON0003548,CUS0006125,PRD-LN03,BR0034,1232602.46,13.33,84,2025-10-16,2032-09-09,22645.19,207499.32,Current
LON0003549,CUS0004958,PRD-LN02,BR0007,1467155.82,18.63,24,2024-01-05,2025-12-25,73693.82,1293314.02,Closed
LON0003550,CUS0004391,PRD-LN01,BR0026,219636.43,7.77,180,2022-07-22,2037-05-04,2069.9,98411.77,Late
LON0003551,CUS0009143,PRD-LN04,BR0028,2266243.82,17.38,120,2021-03-27,2031-02-03,39934.15,1035225.82,Current
LON0003552,CUS0001453,PRD-LN03,BR0012,4149863.09,9.61,12,2025-05-27,2026-05-22,364086.6,582667.88,Current
LON0003553,CUS0003221,PRD-LN04,BR0038,8863658.95,13.17,48,2024-06-29,2028-06-08,238538.33,3672390.46,Current
LON0003554,CUS0007097,PRD-LN03,BR0045,2340770.19,20.66,60,2022-05-05,2027-04-09,62878.83,1531793.38,Current
LON0003555,CUS0002110,PRD-LN01,BR0027,1023495.48,17.8,180,2025-07-07,2040-04-19,16335.52,869322.81,Current
LON0003556,CUS0006028,PRD-LN04,BR0037,9908746.2,20.48,240,2020-04-23,2040-01-09,172073.09,992412.84,Current
LON0003557,CUS0009575,PRD-LN03,BR0024,2857544.32,8.64,360,2023-03-08,2052-10-01,22256.19,1654280.3,Late
LON0003558,CUS0000124,PRD-LN04,BR0013,8833618.91,11.1,60,2025-03-24,2030-02-26,192505.11,8365225.39,Current
LON0003559,CUS0003259,PRD-LN02,BR0025,1649593.05,6.19,24,2025-09-03,2027-08-24,73252.28,563618.34,Current
LON0003560,CUS0003703,PRD-LN04,BR0024,3169556.11,19.98,84,2020-11-20,2027-10-15,70345.63,2662898.06,Default
LON0003561,CUS0003579,PRD-LN03,BR0025,3580725.66,20.33,84,2022-05-14,2029-04-07,80227.33,2970911.96,Current
LON0003562,CUS0000289,PRD-LN01,BR0015,637652.38,13.77,60,2020-06-10,2025-05-15,14761.13,553833.87,Current
LON0003563,CUS0003583,PRD-LN02,BR0009,1423549.87,4.44,60,2023-10-10,2028-09-13,26500.45,294138.89,Closed
LON0003564,CUS0003587,PRD-LN03,BR0002,13248087.76,15.36,48,2021-03-21,2025-02-28,371126.31,7347726.48,Current
LON0003565,CUS0003559,PRD-LN02,BR0044,1087432.48,19.21,84,2020-11-18,2027-10-13,23633.15,448734.35,Current
LON0003566,CUS0008678,PRD-LN03,BR0002,4480062.23,5.75,240,2024-11-13,2044-07-31,31453.78,575577.06,Current
LON0003567,CUS0007149,PRD-LN04,BR0029,1124885.93,18.91,84,2025-01-01,2031-11-26,24246.44,320976.54,Closed
LON0003568,CUS0007008,PRD-LN02,BR0014,1689532.47,20.27,360,2024-03-14,2053-10-08,28607.82,1590347.84,Current
LON0003569,CUS0001620,PRD-LN04,BR0026,5248364.45,10.08,120,2020-11-11,2030-09-20,69590.24,2374730.45,Current
LON0003570,CUS0005019,PRD-LN03,BR0016,12567145.38,17.97,12,2021-04-20,2022-04-15,1151976.38,9623280.03,Current
LON0003571,CUS0009971,PRD-LN04,BR0015,8446088.61,12.09,180,2024-11-20,2039-09-03,101856.82,2672346.13,Late
LON0003572,CUS0003650,PRD-LN02,BR0031,2092500.83,20.61,360,2024-03-20,2053-10-14,36017.06,1638303.52,Current
LON0003573,CUS0002341,PRD-LN02,BR0019,589784.55,3.63,360,2025-12-26,2055-07-22,2691.38,223113.01,Current
LON0003574,CUS0009217,PRD-LN01,BR0003,868576.06,14.43,84,2023-10-16,2030-09-09,16484.14,342523.51,Current
LON0003575,CUS0006369,PRD-LN03,BR0038,14302195.28,17.89,84,2026-03-08,2033-01-30,299679.8,5298979.2,Current
LON0003576,CUS0008545,PRD-LN04,BR0047,2796394.73,8.63,60,2025-01-12,2029-12-17,57547.69,2752226.67,Current
LON0003577,CUS0006918,PRD-LN04,BR0050,8048355.65,20.82,24,2023-01-09,2024-12-29,412858.77,2048994.77,Current
LON0003578,CUS0001373,PRD-LN03,BR0032,6638171.61,16.67,24,2024-05-09,2026-04-29,327154.63,2659029.98,Current
LON0003579,CUS0006078,PRD-LN04,BR0014,1373984.6,12.08,120,2020-01-08,2029-11-16,19776.28,640292.72,Current
LON0003580,CUS0000037,PRD-LN02,BR0027,2492011.58,6.93,360,2021-05-01,2050-11-25,16462.43,1492336.09,Current
LON0003581,CUS0008554,PRD-LN03,BR0039,14190300.75,17.14,24,2020-10-18,2022-10-08,702555.55,8759041.84,Current
LON0003582,CUS0004141,PRD-LN03,BR0009,10507042.48,18.68,24,2023-08-27,2025-08-16,528013.36,5091537.63,Current
LON0003583,CUS0008649,PRD-LN04,BR0021,9180256.01,13.03,84,2024-07-20,2031-06-14,167156.65,5726216.99,Current
LON0003584,CUS0003356,PRD-LN01,BR0007,549441.4,6.34,24,2023-02-26,2025-02-15,24435.84,297425.18,Current
LON0003585,CUS0004347,PRD-LN02,BR0002,474470.4,6.75,48,2020-10-24,2024-10-03,11306.83,350960.71,Current
LON0003586,CUS0009613,PRD-LN03,BR0011,8377028.68,17.95,120,2021-05-11,2031-03-20,150672.11,4318124.84,Current
LON0003587,CUS0008107,PRD-LN01,BR0049,375520.82,21.57,120,2022-06-28,2032-05-06,7652.26,78574.92,Current
LON0003588,CUS0009083,PRD-LN03,BR0042,2463128.26,11.05,180,2026-04-02,2041-01-13,28073.22,1592925.78,Current
LON0003589,CUS0002682,PRD-LN02,BR0026,1459472.11,9.4,24,2024-10-06,2026-09-26,66943.78,854043.59,Current
LON0003590,CUS0004386,PRD-LN03,BR0034,8772531.9,9.9,60,2022-07-16,2027-06-20,185959.03,2685017.2,Current
LON0003591,CUS0009058,PRD-LN01,BR0027,850065.92,8.82,48,2026-02-23,2030-02-02,21081.35,700026.98,Current
LON0003592,CUS0004493,PRD-LN03,BR0009,8869967.0,12.15,360,2023-01-18,2052-08-13,92263.04,4237508.94,Closed
LON0003593,CUS0006733,PRD-LN04,BR0034,9715321.62,18.22,48,2020-12-30,2024-12-09,286505.65,1813995.83,Current
LON0003594,CUS0001457,PRD-LN03,BR0028,3648717.88,21.21,120,2021-01-27,2030-12-06,73465.14,2609717.69,Current
LON0003595,CUS0007874,PRD-LN04,BR0023,9570504.17,15.68,36,2024-01-16,2026-12-31,334960.49,6126167.98,Current
LON0003596,CUS0002260,PRD-LN02,BR0009,1150872.1,21.35,120,2023-07-17,2033-05-25,23280.94,1150430.15,Closed
LON0003597,CUS0003522,PRD-LN03,BR0008,13407254.54,9.25,84,2024-01-31,2030-12-25,217415.28,11215758.32,Current
LON0003598,CUS0006714,PRD-LN03,BR0028,3468570.16,15.5,60,2025-06-21,2030-05-26,83430.18,1079428.05,Current
LON0003599,CUS0006386,PRD-LN04,BR0049,1009081.65,15.4,120,2022-09-19,2032-07-28,16528.08,657843.11,Closed
LON0003600,CUS0004588,PRD-LN03,BR0002,11016914.62,17.69,36,2020-11-12,2023-10-28,396576.7,10871148.53,Closed
LON0003601,CUS0002889,PRD-LN02,BR0027,626983.65,21.41,60,2024-01-02,2028-12-06,17106.94,535887.56,Current
LON0003602,CUS0009593,PRD-LN01,BR0016,930528.51,4.42,180,2022-01-16,2036-10-29,7080.49,678628.2,Current
LON0003603,CUS0003366,PRD-LN03,BR0016,2819402.53,12.27,36,2025-08-24,2028-08-08,94008.51,2044448.32,Current
LON0003604,CUS0007049,PRD-LN04,BR0011,1052275.39,14.31,84,2022-11-17,2029-10-11,19900.29,198556.32,Current
LON0003605,CUS0008939,PRD-LN01,BR0044,128804.01,5.96,60,2025-02-24,2030-01-29,2487.75,96165.18,Current
LON0003606,CUS0001273,PRD-LN03,BR0027,8349784.71,4.82,24,2023-04-27,2025-04-16,365643.94,4677263.97,Current
LON0003607,CUS0003689,PRD-LN01,BR0011,371849.83,11.41,12,2022-06-16,2023-06-11,32935.86,242166.13,Closed
LON0003608,CUS0000202,PRD-LN03,BR0045,7070990.11,16.55,84,2024-09-10,2031-08-05,142668.45,2865325.42,Current
LON0003609,CUS0002957,PRD-LN04,BR0038,4645198.6,21.27,12,2020-07-05,2021-06-30,433134.14,3338225.13,Current
LON0003610,CUS0003710,PRD-LN03,BR0025,7169362.3,6.56,60,2020-12-10,2025-11-14,140478.38,6870110.05,Current
LON0003611,CUS0000899,PRD-LN03,BR0016,1791791.16,6.48,180,2022-08-01,2037-05-14,15588.73,1189595.5,Current
LON0003612,CUS0009322,PRD-LN01,BR0030,1049339.97,6.22,60,2020-11-01,2025-10-06,20394.2,235608.29,Current
LON0003613,CUS0006829,PRD-LN03,BR0034,13555109.25,4.78,24,2022-03-16,2024-03-05,593346.86,10161881.86,Current
LON0003614,CUS0003093,PRD-LN02,BR0009,2443531.3,12.08,120,2022-11-05,2032-09-13,35170.67,762700.8,Late
LON0003615,CUS0003233,PRD-LN02,BR0001,631296.61,21.01,60,2020-11-04,2025-10-09,17082.25,72428.03,Current
LON0003616,CUS0008108,PRD-LN03,BR0033,7337046.68,9.69,360,2025-05-03,2054-11-27,62713.52,4742911.84,Current
LON0003617,CUS0002538,PRD-LN01,BR0003,78073.51,18.8,36,2021-12-07,2024-11-21,2853.98,41062.36,Current
LON0003618,CUS0009251,PRD-LN04,BR0022,1602818.3,21.66,180,2020-02-10,2034-11-23,30134.88,1366636.96,Current
LON0003619,CUS0007660,PRD-LN02,BR0007,1801822.57,19.48,48,2020-07-10,2024-06-19,54332.15,735912.65,Current
LON0003620,CUS0008956,PRD-LN04,BR0030,3212980.91,4.33,36,2025-01-24,2028-01-09,95332.39,1138443.27,Current
LON0003621,CUS0007820,PRD-LN04,BR0009,1530137.29,5.24,24,2021-07-12,2023-07-02,67293.83,656554.57,Closed
LON0003622,CUS0006106,PRD-LN04,BR0021,3288773.28,18.71,360,2023-05-31,2052-12-24,51473.66,1227993.04,Current
LON0003623,CUS0008199,PRD-LN02,BR0002,321673.07,11.27,24,2020-09-04,2022-08-25,15032.84,111814.48,Current
LON0003624,CUS0009012,PRD-LN02,BR0012,1619320.98,6.39,120,2023-06-22,2033-04-30,18296.56,952646.79,Current
LON0003625,CUS0009185,PRD-LN04,BR0037,3542764.67,10.83,60,2024-02-29,2029-02-02,76728.27,2965814.24,Current
LON0003626,CUS0004903,PRD-LN04,BR0002,3492392.31,15.57,12,2021-12-29,2022-12-24,316157.54,1983798.23,Closed
LON0003627,CUS0003303,PRD-LN04,BR0038,6157848.78,18.83,360,2021-06-28,2051-01-22,96983.71,4166131.24,Closed
LON0003628,CUS0003335,PRD-LN04,BR0005,4221079.48,5.91,240,2024-07-28,2044-04-14,30022.37,3482677.79,Late
LON0003629,CUS0003543,PRD-LN03,BR0049,4661224.77,16.26,48,2026-01-08,2029-12-18,132721.93,2554822.08,Current
LON0003630,CUS0001868,PRD-LN02,BR0022,1943556.04,19.61,240,2025-08-19,2045-05-06,32423.66,1323802.6,Current
LON0003631,CUS0002725,PRD-LN02,BR0022,435825.14,4.27,120,2020-12-14,2030-10-23,4468.66,230455.25,Current
LON0003632,CUS0009765,PRD-LN04,BR0021,9980939.93,8.91,120,2022-04-07,2032-02-14,125948.69,6492162.05,Current
LON0003633,CUS0006437,PRD-LN03,BR0021,13616402.11,14.36,48,2020-02-21,2024-01-31,374551.91,8033396.06,Current
LON0003634,CUS0002369,PRD-LN01,BR0049,921580.43,8.47,120,2021-10-18,2031-08-27,11411.5,513041.37,Default
LON0003635,CUS0003316,PRD-LN03,BR0006,5855951.54,13.98,180,2022-04-09,2037-01-20,77907.46,2012883.12,Late
LON0003636,CUS0001330,PRD-LN02,BR0013,1841859.54,19.89,84,2024-08-02,2031-06-27,40778.79,1390565.61,Current
LON0003637,CUS0001952,PRD-LN02,BR0008,571753.99,5.07,180,2021-06-22,2036-04-04,4542.27,174050.02,Current
LON0003638,CUS0003209,PRD-LN04,BR0023,4982438.82,18.53,60,2021-11-30,2026-11-04,127962.11,4345851.08,Current
LON0003639,CUS0005664,PRD-LN02,BR0046,533800.86,17.04,36,2022-07-06,2025-06-20,19042.09,511310.43,Current
LON0003640,CUS0006621,PRD-LN04,BR0047,7076345.17,9.06,360,2020-02-27,2049-09-22,57243.64,3393771.75,Current
LON0003641,CUS0000282,PRD-LN03,BR0025,3495219.09,12.25,180,2026-04-11,2041-01-22,42512.3,1854369.25,Current
LON0003642,CUS0004221,PRD-LN03,BR0001,9578564.57,16.37,240,2020-07-18,2040-04-04,135928.25,4874835.65,Current
LON0003643,CUS0003234,PRD-LN02,BR0015,1754625.82,21.58,12,2020-01-05,2020-12-30,163868.65,1112875.31,Late
LON0003644,CUS0002810,PRD-LN02,BR0017,849472.59,10.4,48,2022-02-08,2026-01-18,21708.37,332284.95,Closed
LON0003645,CUS0005630,PRD-LN03,BR0048,11391259.83,13.01,240,2023-11-12,2043-07-30,133538.39,8716866.06,Current
LON0003646,CUS0000229,PRD-LN01,BR0028,220196.72,20.52,180,2023-05-30,2038-03-12,3952.16,83550.08,Current
LON0003647,CUS0009234,PRD-LN01,BR0034,702867.79,4.95,240,2025-02-06,2044-10-24,4619.22,368937.11,Current
LON0003648,CUS0005655,PRD-LN04,BR0004,6225279.57,6.26,24,2023-10-23,2025-10-12,276638.09,3693857.52,Late
LON0003649,CUS0009004,PRD-LN04,BR0024,6376400.57,5.27,24,2022-05-22,2024-05-11,280513.22,1819472.5,Closed
LON0003650,CUS0000183,PRD-LN04,BR0020,7233013.04,11.7,180,2020-03-29,2035-01-10,85417.21,2621033.27,Current
LON0003651,CUS0005911,PRD-LN03,BR0029,13824217.65,5.6,360,2020-10-07,2050-05-03,79361.93,8045260.22,Late
LON0003652,CUS0002631,PRD-LN02,BR0014,1472568.62,15.65,48,2025-11-25,2029-11-04,41469.52,529598.71,Current
LON0003653,CUS0001875,PRD-LN04,BR0047,9536984.16,4.15,48,2021-12-26,2025-12-05,215976.83,7003094.88,Current
LON0003654,CUS0004761,PRD-LN02,BR0014,2442658.09,18.63,12,2022-09-29,2023-09-24,224675.9,1312676.17,Current
LON0003655,CUS0004005,PRD-LN01,BR0019,1301673.25,21.11,60,2021-07-19,2026-06-23,35295.23,953488.18,Closed
LON0003656,CUS0000240,PRD-LN01,BR0020,677173.41,14.75,24,2021-06-17,2023-06-07,32753.49,120303.66,Current
LON0003657,CUS0009971,PRD-LN04,BR0002,736187.31,15.27,84,2022-03-01,2029-01-23,14317.78,544821.9,Current
LON0003658,CUS0008367,PRD-LN03,BR0050,4827432.84,12.16,60,2021-11-27,2026-11-01,107774.3,2794056.76,Late
LON0003659,CUS0006923,PRD-LN03,BR0049,10047885.2,13.88,240,2023-02-27,2042-11-14,124072.79,9857002.18,Current
LON0003660,CUS0000910,PRD-LN04,BR0004,9727536.79,11.06,240,2020-07-11,2040-03-28,100804.02,7598040.75,Current
LON0003661,CUS0008678,PRD-LN04,BR0037,7511883.35,11.28,12,2021-10-03,2022-09-28,664894.21,5160504.43,Current
LON0003662,CUS0004827,PRD-LN01,BR0044,575118.88,16.83,24,2020-04-23,2022-04-13,28388.22,194931.6,Current
LON0003663,CUS0009918,PRD-LN03,BR0025,9491346.11,5.34,60,2025-06-07,2030-05-12,180595.63,6968809.97,Current
LON0003664,CUS0005103,PRD-LN03,BR0019,3246573.68,8.24,36,2020-11-14,2023-10-30,102095.65,1689488.31,Current
LON0003665,CUS0008729,PRD-LN03,BR0043,7687799.02,14.38,12,2020-09-17,2021-09-12,691640.62,4173119.25,Current
LON0003666,CUS0005120,PRD-LN02,BR0026,346664.13,17.22,60,2025-05-30,2030-05-04,8656.56,193471.32,Late
LON0003667,CUS0003034,PRD-LN01,BR0045,1025813.33,12.25,240,2024-10-19,2044-07-06,11474.39,541052.86,Current
LON0003668,CUS0009546,PRD-LN01,BR0037,1161290.01,7.57,120,2023-02-03,2032-12-12,13827.18,363240.28,Late
LON0003669,CUS0000973,PRD-LN04,BR0026,2964889.65,11.75,48,2025-01-23,2029-01-02,77713.48,448480.85,Current
LON0003670,CUS0008394,PRD-LN03,BR0041,5865880.42,11.54,60,2025-04-14,2030-03-19,129123.83,2711196.74,Default
LON0003671,CUS0007906,PRD-LN02,BR0021,1446935.12,9.82,12,2020-04-11,2021-04-06,127087.48,888730.03,Current
LON0003672,CUS0001247,PRD-LN04,BR0004,3013707.19,12.24,60,2026-01-09,2030-12-14,67404.33,1530586.48,Current
LON0003673,CUS0001794,PRD-LN03,BR0012,6237964.57,7.18,240,2023-09-08,2043-05-26,49039.15,2150321.01,Current
LON0003674,CUS0005954,PRD-LN03,BR0027,11858568.12,11.34,240,2022-11-30,2042-08-17,125158.46,6732655.32,Current
LON0003675,CUS0009121,PRD-LN01,BR0030,1055188.69,17.39,48,2025-05-14,2029-04-23,30660.84,346634.78,Closed
LON0003676,CUS0002318,PRD-LN04,BR0035,8431977.52,16.93,36,2021-04-19,2024-04-03,300329.33,5478086.03,Current
LON0003677,CUS0004136,PRD-LN02,BR0029,1511661.06,12.2,180,2025-04-04,2040-01-16,18337.43,1455600.36,Current
LON0003678,CUS0009033,PRD-LN03,BR0021,11499721.95,10.33,12,2024-04-22,2025-04-17,1012774.09,9427095.03,Closed
LON0003679,CUS0007668,PRD-LN04,BR0039,2469526.9,6.33,36,2023-10-03,2026-09-17,75497.6,2344570.35,Closed
LON0003680,CUS0006195,PRD-LN01,BR0047,293623.87,15.42,48,2026-01-11,2029-12-21,8234.42,212759.97,Current
LON0003681,CUS0001763,PRD-LN02,BR0029,1615186.76,20.91,24,2020-01-07,2021-12-27,82926.04,272762.5,Current
LON0003682,CUS0002559,PRD-LN01,BR0013,799728.79,20.45,60,2024-03-10,2029-02-12,21388.66,155666.17,Current
LON0003683,CUS0009274,PRD-LN04,BR0016,4485974.78,17.26,180,2020-06-23,2035-04-06,69867.65,2112840.97,Current
LON0003684,CUS0006958,PRD-LN01,BR0046,1470926.68,17.22,36,2022-04-30,2025-04-14,52603.74,864560.46,Current
LON0003685,CUS0005612,PRD-LN04,BR0001,5592293.54,6.13,48,2021-09-23,2025-09-02,131668.75,4375587.48,Late
LON0003686,CUS0002564,PRD-LN02,BR0040,2216684.62,10.61,48,2022-06-06,2026-05-16,56872.45,358566.93,Late
LON0003687,CUS0002773,PRD-LN03,BR0001,7050850.05,4.71,60,2023-10-06,2028-09-09,132123.48,757778.79,Closed
LON0003688,CUS0006542,PRD-LN02,BR0046,1775664.84,11.01,360,2026-04-17,2055-11-11,16923.49,845867.65,Current
LON0003689,CUS0004774,PRD-LN04,BR0043,9450610.31,18.49,360,2020-11-14,2050-06-10,146212.89,8349502.7,Current
LON0003690,CUS0009367,PRD-LN03,BR0015,3483222.3,17.97,180,2020-01-24,2034-11-06,56019.38,1097368.75,Current
LON0003691,CUS0008489,PRD-LN01,BR0043,1421967.3,17.23,84,2023-03-16,2030-02-07,29248.36,713279.15,Current
LON0003692,CUS0007775,PRD-LN04,BR0042,6195921.15,4.25,60,2020-08-08,2025-07-13,114807.67,1108604.63,Current
LON0003693,CUS0002684,PRD-LN01,BR0029,1098527.53,18.94,24,2023-10-16,2025-10-05,55343.24,452966.4,Current
LON0003694,CUS0005172,PRD-LN02,BR0011,989057.69,21.74,240,2020-07-11,2040-03-28,18162.64,323935.95,Current
LON0003695,CUS0000316,PRD-LN03,BR0013,4500155.64,18.21,36,2020-01-15,2022-12-30,163165.87,2084348.91,Current
LON0003696,CUS0008005,PRD-LN02,BR0050,835894.27,20.99,36,2022-07-01,2025-06-15,31488.08,342554.76,Current
LON0003697,CUS0006866,PRD-LN01,BR0004,964121.8,16.57,12,2024-09-04,2025-08-30,87735.87,418346.5,Current
LON0003698,CUS0001285,PRD-LN04,BR0014,1994334.89,21.44,24,2023-10-28,2025-10-17,102911.72,934555.12,Current
LON0003699,CUS0006094,PRD-LN04,BR0003,9351017.72,4.17,24,2021-07-17,2023-07-07,406775.14,5249739.75,Current
LON0003700,CUS0000191,PRD-LN02,BR0036,767542.43,19.44,48,2025-06-11,2029-05-21,23128.2,510169.52,Current
LON0003701,CUS0003024,PRD-LN01,BR0017,1249029.68,9.03,240,2026-04-29,2046-01-14,11261.95,420600.17,Current
LON0003702,CUS0009331,PRD-LN03,BR0037,5338884.41,13.19,24,2021-03-19,2023-03-09,254297.02,5328218.37,Current
LON0003703,CUS0004807,PRD-LN03,BR0036,11936568.05,10.44,84,2022-11-03,2029-09-27,200885.45,9052784.44,Current
LON0003704,CUS0002450,PRD-LN04,BR0022,2551930.5,12.78,48,2023-02-10,2027-01-20,68183.58,2220815.37,Current
LON0003705,CUS0006272,PRD-LN04,BR0011,6319765.34,7.77,48,2023-02-13,2027-01-23,153602.55,5229674.59,Current
LON0003706,CUS0006816,PRD-LN01,BR0025,1447723.24,6.01,60,2024-04-07,2029-03-12,27995.28,883191.88,Closed
LON0003707,CUS0004478,PRD-LN03,BR0024,9460717.99,9.65,360,2025-11-25,2055-06-21,80588.29,5626415.68,Late
LON0003708,CUS0008555,PRD-LN02,BR0021,1019693.09,4.52,180,2021-05-26,2036-03-08,7811.01,655202.4,Late
LON0003709,CUS0005491,PRD-LN04,BR0006,4177947.36,6.47,60,2026-01-11,2030-12-16,81687.64,1579929.58,Current
LON0003710,CUS0008078,PRD-LN01,BR0012,482390.06,15.22,24,2022-08-30,2024-08-19,23439.93,210913.11,Current
LON0003711,CUS0000342,PRD-LN02,BR0018,1176350.36,20.76,240,2020-09-16,2040-06-03,20688.11,1078455.57,Closed
LON0003712,CUS0005214,PRD-LN01,BR0021,620774.69,12.01,360,2021-10-09,2051-05-05,6390.15,145531.87,Current
LON0003713,CUS0008355,PRD-LN01,BR0017,978888.11,10.13,360,2022-06-28,2052-01-22,8684.63,841080.04,Current
LON0003714,CUS0004420,PRD-LN04,BR0032,1825470.05,6.75,36,2023-03-21,2026-03-05,56156.79,329179.55,Late
LON0003715,CUS0005971,PRD-LN02,BR0022,1661933.3,10.8,120,2026-02-14,2035-12-24,22705.39,237403.91,Current
LON0003716,CUS0005971,PRD-LN04,BR0011,8036559.73,14.18,12,2022-10-19,2023-10-14,722260.35,6121242.83,Closed
LON0003717,CUS0000281,PRD-LN04,BR0015,1749410.69,17.23,60,2021-05-10,2026-04-14,43694.0,456885.29,Current
LON0003718,CUS0009773,PRD-LN01,BR0008,425160.92,21.59,60,2024-12-15,2029-11-19,11643.59,211700.38,Current
LON0003719,CUS0000551,PRD-LN01,BR0014,728941.19,3.91,360,2020-01-01,2049-07-27,3442.36,413161.24,Current
LON0003720,CUS0009038,PRD-LN03,BR0009,10869757.03,18.41,36,2025-12-31,2028-12-15,395207.02,3262336.66,Current
LON0003721,CUS0005563,PRD-LN03,BR0034,10128563.23,14.77,120,2021-06-07,2031-04-16,161985.47,6572535.81,Current
LON0003722,CUS0007522,PRD-LN04,BR0009,1772409.09,5.43,240,2025-02-16,2044-11-03,12122.21,1202674.47,Current
LON0003723,CUS0008070,PRD-LN04,BR0050,3586210.18,14.95,84,2024-10-01,2031-08-26,69101.65,373413.54,Current
LON0003724,CUS0007636,PRD-LN01,BR0039,382293.44,17.96,120,2022-10-27,2032-09-04,6878.52,259617.77,Closed
LON0003725,CUS0008243,PRD-LN02,BR0039,2113469.45,16.71,120,2025-09-13,2035-07-23,36344.15,1770082.81,Current
LON0003726,CUS0007406,PRD-LN03,BR0038,3840124.8,6.74,60,2020-08-19,2025-07-24,75568.89,2381597.58,Current
LON0003727,CUS0004650,PRD-LN02,BR0011,1576720.13,14.47,360,2024-02-15,2053-09-10,19270.18,746329.55,Closed
