history_id,customer_id,segment_id,valid_from,valid_to,is_current
CSH0007586,CUS0007586,SEG-MASS,2024-06-12,,True
CSH0007587,CUS0007587,SEG-SME,2022-01-26,,True
CSH0007588,CUS0007588,SEG-MAFF,2018-11-14,,True
CSH0007589,CUS0007589,SEG-AFFL,2021-08-08,,True
CSH0007590,CUS0007590,SEG-MAFF,2025-02-12,,True
CSH0007591,CUS0007591,SEG-AFFL,2018-08-27,,True
CSH0007592,CUS0007592,SEG-PRIV,2019-08-27,,True
CSH0007593,CUS0007593,SEG-MAFF,2026-03-21,,True
CSH0007594,CUS0007594,SEG-MASS,2019-09-19,,True
CSH0007595,CUS0007595,SEG-MAFF,2022-08-05,,True
CSH0007596,CUS0007596,SEG-AFFL,2021-07-12,,True
CSH0007597,CUS0007597,SEG-MAFF,2018-02-05,,True
CSH0007598,CUS0007598,SEG-MAFF,2023-12-24,,True
CSH0007599,CUS0007599,SEG-MASS,2025-08-06,,True
CSH0007600,CUS0007600,SEG-SME,2021-09-17,,True
CSH0007601,CUS0007601,SEG-AFFL,2019-06-17,,True
CSH0007602,CUS0007602,SEG-AFFL,2018-11-26,,True
CSH0007603,CUS0007603,SEG-MAFF,2019-07-16,,True
CSH0007604,CUS0007604,SEG-MASS,2024-04-19,,True
CSH0007605,CUS0007605,SEG-MAFF,2024-10-16,,True
CSH0007606,CUS0007606,SEG-MAFF,2022-01-26,,True
CSH0007607,CUS0007607,SEG-MAFF,2023-04-17,,True
CSH0007608,CUS0007608,SEG-MAFF,2024-04-03,,True
CSH0007609,CUS0007609,SEG-MAFF,2021-06-15,,True
CSH0007610,CUS0007610,SEG-MAFF,2018-05-30,,True
CSH0007611,CUS0007611,SEG-AFFL,2023-10-07,,True
CSH0007612,CUS0007612,SEG-PRIV,2020-06-16,,True
CSH0007613,CUS0007613,SEG-MAFF,2024-06-12,,True
CSH0007614,CUS0007614,SEG-AFFL,2021-12-12,,True
CSH0007615,CUS0007615,SEG-MASS,2025-10-22,,True
CSH0007616,CUS0007616,SEG-PRIV,2023-06-02,,True
CSH0007617,CUS0007617,SEG-MASS,2023-09-24,,True
CSH0007618,CUS0007618,SEG-MAFF,2021-05-28,,True
CSH0007619,CUS0007619,SEG-MASS,2022-12-08,,True
CSH0007620,CUS0007620,SEG-AFFL,2020-03-14,,True
CSH0007621,CUS0007621,SEG-MASS,2022-09-18,,True
CSH0007622,CUS0007622,SEG-PRIV,2019-02-18,,True
CSH0007623,CUS0007623,SEG-AFFL,2019-02-23,,True
CSH0007624,CUS0007624,SEG-MASS,2021-07-04,,True
CSH0007625,CUS0007625,SEG-SME,2020-07-14,,True
CSH0007626,CUS0007626,SEG-AFFL,2023-12-25,,True
CSH0007627,CUS0007627,SEG-MAFF,2019-08-23,,True
CSH0007628,CUS0007628,SEG-MAFF,2021-05-20,,True
CSH0007629,CUS0007629,SEG-MASS,2018-02-08,,True
CSH0007630,CUS0007630,SEG-AFFL,2018-10-20,,True
CSH0007631,CUS0007631,SEG-AFFL,2024-01-20,,True
CSH0007632,CUS0007632,SEG-MAFF,2018-09-28,,True
CSH0007633,CUS0007633,SEG-SME,2020-01-24,,True
CSH0007634,CUS0007634,SEG-AFFL,2018-06-11,,True
CSH0007635,CUS0007635,SEG-AFFL,2025-06-27,,True
CSH0007636,CUS0007636,SEG-MASS,2021-01-28,,True
CSH0007637,CUS0007637,SEG-AFFL,2024-02-18,,True
CSH0007638,CUS0007638,SEG-AFFL,2021-07-04,,True
CSH0007639,CUS0007639,SEG-MASS,2025-05-18,,True
CSH0007640,CUS0007640,SEG-MAFF,2026-01-16,,True
CSH0007641,CUS0007641,SEG-MASS,2022-08-20,,True
CSH0007642,CUS0007642,SEG-SME,2021-09-25,,True
CSH0007643,CUS0007643,SEG-AFFL,2023-10-30,,True
CSH0007644,CUS0007644,SEG-MASS,2023-07-09,,True
CSH0007645,CUS0007645,SEG-MASS,2024-09-11,,True
CSH0007646,CUS0007646,SEG-MAFF,2019-06-14,,True
CSH0007647,CUS0007647,SEG-MASS,2021-01-23,,True
CSH0007648,CUS0007648,SEG-AFFL,2020-01-18,,True
CSH0007649,CUS0007649,SEG-MAFF,2022-05-15,,True
CSH0007650,CUS0007650,SEG-MASS,2025-07-21,,True
CSH0007651,CUS0007651,SEG-MAFF,2021-01-09,,True
CSH0007652,CUS0007652,SEG-MASS,2022-06-17,,True
CSH0007653,CUS0007653,SEG-MASS,2022-02-21,,True
CSH0007654,CUS0007654,SEG-SME,2018-05-17,,True
CSH0007655,CUS0007655,SEG-MAFF,2022-02-07,,True
CSH0007656,CUS0007656,SEG-PRIV,2021-12-22,,True
CSH0007657,CUS0007657,SEG-MAFF,2018-07-29,,True
CSH0007658,CUS0007658,SEG-CORP,2022-05-06,,True
CSH0007659,CUS0007659,SEG-AFFL,2019-03-02,,True
CSH0007660,CUS0007660,SEG-MASS,2019-03-03,,True
CSH0007661,CUS0007661,SEG-AFFL,2026-04-14,,True
CSH0007662,CUS0007662,SEG-AFFL,2024-04-21,,True
CSH0007663,CUS0007663,SEG-MASS,2019-01-17,,True
CSH0007664,CUS0007664,SEG-PRIV,2025-08-12,,True
CSH0007665,CUS0007665,SEG-AFFL,2019-05-16,,True
CSH0007666,CUS0007666,SEG-AFFL,2025-03-01,,True
CSH0007667,CUS0007667,SEG-AFFL,2021-11-11,,True
CSH0007668,CUS0007668,SEG-CORP,2026-02-10,,True
CSH0007669,CUS0007669,SEG-AFFL,2021-05-20,,True
CSH0007670,CUS0007670,SEG-AFFL,2021-05-25,,True
CSH0007671,CUS0007671,SEG-PRIV,2021-02-15,,True
CSH0007672,CUS0007672,SEG-MASS,2025-08-03,,True
CSH0007673,CUS0007673,SEG-MAFF,2024-01-15,,True
CSH0007674,CUS0007674,SEG-AFFL,2018-07-16,,True
CSH0007675,CUS0007675,SEG-MAFF,2020-07-19,,True
CSH0007676,CUS0007676,SEG-AFFL,2023-02-18,,True
CSH0007677,CUS0007677,SEG-MASS,2019-05-11,,True
CSH0007678,CUS0007678,SEG-AFFL,2023-06-01,,True
CSH0007679,CUS0007679,SEG-AFFL,2019-12-05,,True
CSH0007680,CUS0007680,SEG-MAFF,2021-02-21,,True
CSH0007681,CUS0007681,SEG-CORP,2024-04-16,,True
CSH0007682,CUS0007682,SEG-MASS,2023-10-05,,True
CSH0007683,CUS0007683,SEG-AFFL,2025-05-04,,True
CSH0007684,CUS0007684,SEG-SME,2024-07-24,,True
CSH0007685,CUS0007685,SEG-PRIV,2021-08-30,,True
CSH0007686,CUS0007686,SEG-PRIV,2019-12-11,,True
CSH0007687,CUS0007687,SEG-SME,2025-02-11,,True
CSH0007688,CUS0007688,SEG-MAFF,2018-08-02,,True
CSH0007689,CUS0007689,SEG-MAFF,2018-01-01,,True
CSH0007690,CUS0007690,SEG-MAFF,2023-08-21,,True
CSH0007691,CUS0007691,SEG-AFFL,2023-11-25,,True
CSH0007692,CUS0007692,SEG-AFFL,2018-01-12,,True
CSH0007693,CUS0007693,SEG-MASS,2025-11-27,,True
CSH0007694,CUS0007694,SEG-AFFL,2024-04-14,,True
CSH0007695,CUS0007695,SEG-AFFL,2018-02-24,,True
CSH0007696,CUS0007696,SEG-MAFF,2019-09-15,,True
CSH0007697,CUS0007697,SEG-MASS,2021-04-09,,True
CSH0007698,CUS0007698,SEG-AFFL,2023-10-05,,True
CSH0007699,CUS0007699,SEG-PRIV,2024-04-18,,True
CSH0007700,CUS0007700,SEG-MAFF,2021-05-14,,True
CSH0007701,CUS0007701,SEG-AFFL,2026-04-11,,True
CSH0007702,CUS0007702,SEG-MAFF,2024-10-28,,True
CSH0007703,CUS0007703,SEG-SME,2021-06-24,,True
CSH0007704,CUS0007704,SEG-AFFL,2024-03-12,,True
CSH0007705,CUS0007705,SEG-SME,2025-08-10,,True
CSH0007706,CUS0007706,SEG-AFFL,2020-01-14,,True
CSH0007707,CUS0007707,SEG-MAFF,2025-02-07,,True
CSH0007708,CUS0007708,SEG-MAFF,2021-06-01,,True
CSH0007709,CUS0007709,SEG-SME,2022-05-08,,True
CSH0007710,CUS0007710,SEG-SME,2022-04-03,,True
CSH0007711,CUS0007711,SEG-MASS,2023-01-03,,True
CSH0007712,CUS0007712,SEG-MAFF,2024-12-23,,True
CSH0007713,CUS0007713,SEG-MASS,2024-01-27,,True
CSH0007714,CUS0007714,SEG-MAFF,2021-07-23,,True
CSH0007715,CUS0007715,SEG-CORP,2019-08-01,,True
CSH0007716,CUS0007716,SEG-AFFL,2026-03-08,,True
CSH0007717,CUS0007717,SEG-AFFL,2024-03-12,,True
CSH0007718,CUS0007718,SEG-SME,2023-11-06,,True
CSH0007719,CUS0007719,SEG-SME,2022-01-28,,True
CSH0007720,CUS0007720,SEG-AFFL,2021-05-23,,True
CSH0007721,CUS0007721,SEG-AFFL,2018-07-16,,True
CSH0007722,CUS0007722,SEG-MASS,2019-10-08,,True
CSH0007723,CUS0007723,SEG-CORP,2021-05-29,,True
CSH0007724,CUS0007724,SEG-AFFL,2022-03-18,,True
CSH0007725,CUS0007725,SEG-MASS,2024-01-26,,True
CSH0007726,CUS0007726,SEG-PRIV,2022-12-09,,True
CSH0007727,CUS0007727,SEG-MASS,2022-10-17,,True
CSH0007728,CUS0007728,SEG-MAFF,2019-02-12,,True
CSH0007729,CUS0007729,SEG-MASS,2024-06-28,,True
CSH0007730,CUS0007730,SEG-MASS,2024-12-04,,True
CSH0007731,CUS0007731,SEG-MAFF,2019-06-25,,True
CSH0007732,CUS0007732,SEG-SME,2024-10-24,,True
CSH0007733,CUS0007733,SEG-AFFL,2020-12-21,,True
CSH0007734,CUS0007734,SEG-AFFL,2019-05-06,,True
CSH0007735,CUS0007735,SEG-AFFL,2025-04-25,,True
CSH0007736,CUS0007736,SEG-AFFL,2021-06-01,,True
CSH0007737,CUS0007737,SEG-AFFL,2018-12-30,,True
CSH0007738,CUS0007738,SEG-PRIV,2019-12-15,,True
CSH0007739,CUS0007739,SEG-MAFF,2023-08-12,,True
CSH0007740,CUS0007740,SEG-MASS,2020-04-30,,True
CSH0007741,CUS0007741,SEG-MAFF,2021-03-24,,True
CSH0007742,CUS0007742,SEG-AFFL,2022-01-18,,True
CSH0007743,CUS0007743,SEG-PRIV,2023-03-19,,True
CSH0007744,CUS0007744,SEG-CORP,2019-04-28,,True
CSH0007745,CUS0007745,SEG-AFFL,2023-03-29,,True
CSH0007746,CUS0007746,SEG-AFFL,2019-10-26,,True
CSH0007747,CUS0007747,SEG-MASS,2020-07-04,,True
CSH0007748,CUS0007748,SEG-MAFF,2022-02-24,,True
CSH0007749,CUS0007749,SEG-MAFF,2021-12-22,,True
CSH0007750,CUS0007750,SEG-SME,2022-01-13,,True
CSH0007751,CUS0007751,SEG-SME,2025-07-04,,True
CSH0007752,CUS0007752,SEG-MAFF,2022-10-27,,True
CSH0007753,CUS0007753,SEG-MASS,2024-02-09,,True
CSH0007754,CUS0007754,SEG-AFFL,2023-07-06,,True
CSH0007755,CUS0007755,SEG-CORP,2020-10-30,,True
CSH0007756,CUS0007756,SEG-AFFL,2020-04-21,,True
CSH0007757,CUS0007757,SEG-MASS,2019-12-21,,True
CSH0007758,CUS0007758,SEG-MAFF,2026-01-19,,True
CSH0007759,CUS0007759,SEG-AFFL,2021-06-23,,True
CSH0007760,CUS0007760,SEG-PRIV,2021-05-25,,True
CSH0007761,CUS0007761,SEG-CORP,2018-04-12,,True
CSH0007762,CUS0007762,SEG-MAFF,2026-01-10,,True
CSH0007763,CUS0007763,SEG-AFFL,2019-07-27,,True
CSH0007764,CUS0007764,SEG-AFFL,2023-04-22,,True
CSH0007765,CUS0007765,SEG-AFFL,2022-11-13,,True
CSH0007766,CUS0007766,SEG-AFFL,2018-07-13,,True
CSH0007767,CUS0007767,SEG-MASS,2020-05-18,,True
CSH0007768,CUS0007768,SEG-MASS,2022-10-17,,True
CSH0007769,CUS0007769,SEG-MAFF,2020-11-07,,True
CSH0007770,CUS0007770,SEG-MASS,2025-12-14,,True
CSH0007771,CUS0007771,SEG-AFFL,2021-01-30,,True
CSH0007772,CUS0007772,SEG-SME,2024-05-29,,True
CSH0007773,CUS0007773,SEG-AFFL,2023-03-29,,True
CSH0007774,CUS0007774,SEG-MASS,2024-07-06,,True
CSH0007775,CUS0007775,SEG-SME,2021-06-17,,True
CSH0007776,CUS0007776,SEG-MASS,2018-12-16,,True
CSH0007777,CUS0007777,SEG-AFFL,2023-10-17,,True
CSH0007778,CUS0007778,SEG-AFFL,2018-04-11,,True
CSH0007779,CUS0007779,SEG-MAFF,2018-02-12,,True
CSH0007780,CUS0007780,SEG-MAFF,2024-07-08,,True
CSH0007781,CUS0007781,SEG-AFFL,2021-09-30,,True
CSH0007782,CUS0007782,SEG-AFFL,2021-08-20,,True
CSH0007783,CUS0007783,SEG-MAFF,2024-01-04,,True
CSH0007784,CUS0007784,SEG-AFFL,2023-05-21,,True
CSH0007785,CUS0007785,SEG-AFFL,2024-12-22,,True
CSH0007786,CUS0007786,SEG-MASS,2023-01-09,,True
CSH0007787,CUS0007787,SEG-SME,2023-10-02,,True
CSH0007788,CUS0007788,SEG-MASS,2020-01-04,,True
CSH0007789,CUS0007789,SEG-MAFF,2023-12-25,,True
CSH0007790,CUS0007790,SEG-AFFL,2023-04-27,,True
CSH0007791,CUS0007791,SEG-AFFL,2019-08-03,,True
CSH0007792,CUS0007792,SEG-CORP,2025-09-10,,True
CSH0007793,CUS0007793,SEG-AFFL,2018-05-18,,True
CSH0007794,CUS0007794,SEG-PRIV,2018-04-10,,True
CSH0007795,CUS0007795,SEG-CORP,2023-07-21,,True
CSH0007796,CUS0007796,SEG-PRIV,2021-10-21,,True
CSH0007797,CUS0007797,SEG-MAFF,2021-12-17,,True
CSH0007798,CUS0007798,SEG-AFFL,2025-12-12,,True
CSH0007799,CUS0007799,SEG-MAFF,2025-09-28,,True
CSH0007800,CUS0007800,SEG-SME,2018-09-03,,True
CSH0007801,CUS0007801,SEG-CORP,2018-11-12,,True
CSH0007802,CUS0007802,SEG-PRIV,2023-12-06,,True
CSH0007803,CUS0007803,SEG-MASS,2024-05-26,,True
CSH0007804,CUS0007804,SEG-MAFF,2018-08-13,,True
CSH0007805,CUS0007805,SEG-PRIV,2022-02-04,,True
CSH0007806,CUS0007806,SEG-PRIV,2023-06-13,,True
CSH0007807,CUS0007807,SEG-AFFL,2019-03-08,,True
CSH0007808,CUS0007808,SEG-AFFL,2024-02-18,,True
CSH0007809,CUS0007809,SEG-MASS,2018-05-31,,True
CSH0007810,CUS0007810,SEG-AFFL,2024-10-22,,True
CSH0007811,CUS0007811,SEG-MAFF,2018-10-11,,True
CSH0007812,CUS0007812,SEG-CORP,2022-06-04,,True
CSH0007813,CUS0007813,SEG-AFFL,2021-10-19,,True
CSH0007814,CUS0007814,SEG-PRIV,2018-03-21,,True
CSH0007815,CUS0007815,SEG-PRIV,2018-07-29,,True
CSH0007816,CUS0007816,SEG-MASS,2020-04-03,,True
CSH0007817,CUS0007817,SEG-AFFL,2025-06-03,,True
CSH0007818,CUS0007818,SEG-CORP,2020-06-01,,True
CSH0007819,CUS0007819,SEG-MAFF,2024-03-08,,True
CSH0007820,CUS0007820,SEG-MAFF,2019-06-06,,True
CSH0007821,CUS0007821,SEG-MASS,2018-07-10,,True
CSH0007822,CUS0007822,SEG-PRIV,2021-09-12,,True
CSH0007823,CUS0007823,SEG-MASS,2021-08-19,,True
CSH0007824,CUS0007824,SEG-AFFL,2019-11-22,,True
CSH0007825,CUS0007825,SEG-CORP,2024-11-18,,True
CSH0007826,CUS0007826,SEG-SME,2021-01-25,,True
CSH0007827,CUS0007827,SEG-AFFL,2021-02-17,,True
CSH0007828,CUS0007828,SEG-MAFF,2022-08-29,,True
CSH0007829,CUS0007829,SEG-MAFF,2019-07-21,,True
CSH0007830,CUS0007830,SEG-MASS,2019-06-01,,True
CSH0007831,CUS0007831,SEG-AFFL,2022-03-19,,True
CSH0007832,CUS0007832,SEG-MAFF,2025-01-31,,True
CSH0007833,CUS0007833,SEG-AFFL,2022-11-19,,True
CSH0007834,CUS0007834,SEG-AFFL,2022-08-08,,True
CSH0007835,CUS0007835,SEG-MAFF,2023-11-16,,True
CSH0007836,CUS0007836,SEG-AFFL,2023-02-21,,True
CSH0007837,CUS0007837,SEG-SME,2022-05-20,,True
CSH0007838,CUS0007838,SEG-PRIV,2023-03-16,,True
CSH0007839,CUS0007839,SEG-AFFL,2020-08-08,,True
CSH0007840,CUS0007840,SEG-AFFL,2026-03-25,,True
CSH0007841,CUS0007841,SEG-MAFF,2020-01-19,,True
CSH0007842,CUS0007842,SEG-MASS,2020-05-30,,True
CSH0007843,CUS0007843,SEG-SME,2018-10-10,,True
CSH0007844,CUS0007844,SEG-AFFL,2023-04-11,,True
CSH0007845,CUS0007845,SEG-CORP,2021-10-21,,True
CSH0007846,CUS0007846,SEG-CORP,2023-02-24,,True
CSH0007847,CUS0007847,SEG-AFFL,2021-09-12,,True
CSH0007848,CUS0007848,SEG-AFFL,2025-07-07,,True
CSH0007849,CUS0007849,SEG-MASS,2022-10-11,,True
CSH0007850,CUS0007850,SEG-MAFF,2018-06-22,,True
CSH0007851,CUS0007851,SEG-CORP,2018-05-14,,True
CSH0007852,CUS0007852,SEG-MAFF,2023-04-26,,True
CSH0007853,CUS0007853,SEG-PRIV,2022-03-17,,True
CSH0007854,CUS0007854,SEG-MASS,2024-07-06,,True
CSH0007855,CUS0007855,SEG-MASS,2020-02-16,,True
CSH0007856,CUS0007856,SEG-MASS,2019-04-02,,True
CSH0007857,CUS0007857,SEG-AFFL,2020-02-04,,True
CSH0007858,CUS0007858,SEG-MASS,2020-07-06,,True
CSH0007859,CUS0007859,SEG-AFFL,2018-03-06,,True
CSH0007860,CUS0007860,SEG-MASS,2020-08-17,,True
CSH0007861,CUS0007861,SEG-MAFF,2018-05-01,,True
CSH0007862,CUS0007862,SEG-AFFL,2025-02-16,,True
CSH0007863,CUS0007863,SEG-MASS,2021-02-01,,True
CSH0007864,CUS0007864,SEG-MAFF,2022-08-22,,True
CSH0007865,CUS0007865,SEG-MASS,2020-03-19,,True
CSH0007866,CUS0007866,SEG-MASS,2021-07-05,,True
CSH0007867,CUS0007867,SEG-SME,2023-11-05,,True
CSH0007868,CUS0007868,SEG-MASS,2022-05-20,,True
CSH0007869,CUS0007869,SEG-PRIV,2025-06-07,,True
CSH0007870,CUS0007870,SEG-PRIV,2020-04-07,,True
CSH0007871,CUS0007871,SEG-MASS,2021-05-14,,True
CSH0007872,CUS0007872,SEG-PRIV,2021-04-13,,True
CSH0007873,CUS0007873,SEG-MAFF,2019-03-03,,True
CSH0007874,CUS0007874,SEG-MASS,2020-06-09,,True
CSH0007875,CUS0007875,SEG-AFFL,2022-03-17,,True
CSH0007876,CUS0007876,SEG-MAFF,2022-04-20,,True
CSH0007877,CUS0007877,SEG-AFFL,2023-07-10,,True
CSH0007878,CUS0007878,SEG-MASS,2019-09-24,,True
CSH0007879,CUS0007879,SEG-AFFL,2018-02-21,,True
CSH0007880,CUS0007880,SEG-MAFF,2018-06-21,,True
CSH0007881,CUS0007881,SEG-SME,2025-03-22,,True
CSH0007882,CUS0007882,SEG-SME,2025-05-07,,True
CSH0007883,CUS0007883,SEG-AFFL,2022-04-30,,True
CSH0007884,CUS0007884,SEG-AFFL,2023-09-12,,True
CSH0007885,CUS0007885,SEG-MAFF,2025-06-30,,True
CSH0007886,CUS0007886,SEG-AFFL,2019-06-08,,True
CSH0007887,CUS0007887,SEG-AFFL,2018-12-13,,True
CSH0007888,CUS0007888,SEG-AFFL,2019-02-16,,True
CSH0007889,CUS0007889,SEG-MAFF,2023-10-07,,True
CSH0007890,CUS0007890,SEG-SME,2018-07-01,,True
CSH0007891,CUS0007891,SEG-MAFF,2025-03-28,,True
CSH0007892,CUS0007892,SEG-CORP,2025-10-23,,True
CSH0007893,CUS0007893,SEG-AFFL,2018-08-07,,True
CSH0007894,CUS0007894,SEG-AFFL,2025-07-28,,True
CSH0007895,CUS0007895,SEG-CORP,2018-12-16,,True
CSH0007896,CUS0007896,SEG-AFFL,2020-04-15,,True
CSH0007897,CUS0007897,SEG-MASS,2025-03-09,,True
CSH0007898,CUS0007898,SEG-MAFF,2021-03-06,,True
CSH0007899,CUS0007899,SEG-MASS,2019-06-23,,True
CSH0007900,CUS0007900,SEG-MAFF,2021-11-01,,True
CSH0007901,CUS0007901,SEG-AFFL,2022-12-24,,True
CSH0007902,CUS0007902,SEG-AFFL,2023-01-20,,True
CSH0007903,CUS0007903,SEG-SME,2025-06-15,,True
CSH0007904,CUS0007904,SEG-MASS,2018-01-31,,True
CSH0007905,CUS0007905,SEG-MASS,2024-10-29,,True
CSH0007906,CUS0007906,SEG-CORP,2020-08-31,,True
CSH0007907,CUS0007907,SEG-MAFF,2019-10-27,,True
CSH0007908,CUS0007908,SEG-MASS,2024-01-04,,True
CSH0007909,CUS0007909,SEG-AFFL,2021-01-05,,True
CSH0007910,CUS0007910,SEG-PRIV,2022-07-15,,True
CSH0007911,CUS0007911,SEG-MASS,2022-03-22,,True
CSH0007912,CUS0007912,SEG-CORP,2019-08-18,,True
CSH0007913,CUS0007913,SEG-MAFF,2019-03-21,,True
CSH0007914,CUS0007914,SEG-MASS,2020-04-23,,True
CSH0007915,CUS0007915,SEG-SME,2025-07-26,,True
CSH0007916,CUS0007916,SEG-MAFF,2021-08-16,,True
CSH0007917,CUS0007917,SEG-MAFF,2022-09-14,,True
CSH0007918,CUS0007918,SEG-MASS,2024-10-03,,True
CSH0007919,CUS0007919,SEG-MASS,2019-09-20,,True
CSH0007920,CUS0007920,SEG-SME,2024-07-18,,True
CSH0007921,CUS0007921,SEG-PRIV,2019-07-16,,True
CSH0007922,CUS0007922,SEG-AFFL,2020-02-02,,True
CSH0007923,CUS0007923,SEG-MAFF,2021-05-24,,True
CSH0007924,CUS0007924,SEG-MASS,2018-04-30,,True
CSH0007925,CUS0007925,SEG-MAFF,2023-10-23,,True
CSH0007926,CUS0007926,SEG-MAFF,2018-08-23,,True
CSH0007927,CUS0007927,SEG-AFFL,2018-08-07,,True
CSH0007928,CUS0007928,SEG-CORP,2024-10-02,,True
CSH0007929,CUS0007929,SEG-MASS,2022-01-02,,True
CSH0007930,CUS0007930,SEG-AFFL,2023-08-07,,True
CSH0007931,CUS0007931,SEG-MASS,2026-03-19,,True
CSH0007932,CUS0007932,SEG-MAFF,2023-03-20,,True
CSH0007933,CUS0007933,SEG-AFFL,2019-03-28,,True
CSH0007934,CUS0007934,SEG-AFFL,2020-04-02,,True
CSH0007935,CUS0007935,SEG-MASS,2022-07-12,,True
CSH0007936,CUS0007936,SEG-PRIV,2020-03-27,,True
CSH0007937,CUS0007937,SEG-MASS,2018-02-08,,True
CSH0007938,CUS0007938,SEG-CORP,2023-09-19,,True
CSH0007939,CUS0007939,SEG-MASS,2023-03-23,,True
CSH0007940,CUS0007940,SEG-AFFL,2025-12-22,,True
CSH0007941,CUS0007941,SEG-MAFF,2025-10-16,,True
CSH0007942,CUS0007942,SEG-MAFF,2023-08-14,,True
CSH0007943,CUS0007943,SEG-MAFF,2023-01-12,,True
CSH0007944,CUS0007944,SEG-AFFL,2020-12-30,,True
CSH0007945,CUS0007945,SEG-AFFL,2019-08-23,,True
CSH0007946,CUS0007946,SEG-MASS,2019-01-08,,True
CSH0007947,CUS0007947,SEG-SME,2025-12-13,,True
CSH0007948,CUS0007948,SEG-SME,2026-02-03,,True
CSH0007949,CUS0007949,SEG-AFFL,2022-09-05,,True
CSH0007950,CUS0007950,SEG-AFFL,2019-10-28,,True
CSH0007951,CUS0007951,SEG-AFFL,2021-10-03,,True
CSH0007952,CUS0007952,SEG-MASS,2019-02-27,,True
CSH0007953,CUS0007953,SEG-MAFF,2022-11-15,,True
CSH0007954,CUS0007954,SEG-PRIV,2024-05-27,,True
CSH0007955,CUS0007955,SEG-MASS,2025-01-29,,True
CSH0007956,CUS0007956,SEG-AFFL,2025-10-08,,True
CSH0007957,CUS0007957,SEG-MASS,2022-12-13,,True
CSH0007958,CUS0007958,SEG-MASS,2020-02-16,,True
CSH0007959,CUS0007959,SEG-MASS,2019-06-15,,True
CSH0007960,CUS0007960,SEG-MAFF,2018-05-18,,True
CSH0007961,CUS0007961,SEG-SME,2025-03-01,,True
CSH0007962,CUS0007962,SEG-MASS,2026-04-09,,True
CSH0007963,CUS0007963,SEG-CORP,2018-07-10,,True
CSH0007964,CUS0007964,SEG-MAFF,2020-01-25,,True
CSH0007965,CUS0007965,SEG-CORP,2021-10-31,,True
CSH0007966,CUS0007966,SEG-MAFF,2020-03-03,,True
CSH0007967,CUS0007967,SEG-SME,2020-03-16,,True
CSH0007968,CUS0007968,SEG-SME,2020-05-16,,True
CSH0007969,CUS0007969,SEG-MASS,2018-06-10,,True
CSH0007970,CUS0007970,SEG-PRIV,2024-10-13,,True
CSH0007971,CUS0007971,SEG-MASS,2026-02-09,,True
CSH0007972,CUS0007972,SEG-MASS,2023-09-06,,True
CSH0007973,CUS0007973,SEG-MAFF,2025-09-22,,True
CSH0007974,CUS0007974,SEG-PRIV,2019-05-06,,True
CSH0007975,CUS0007975,SEG-MASS,2022-12-31,,True
CSH0007976,CUS0007976,SEG-SME,2021-10-12,,True
CSH0007977,CUS0007977,SEG-AFFL,2018-12-24,,True
CSH0007978,CUS0007978,SEG-MASS,2023-07-07,,True
CSH0007979,CUS0007979,SEG-MAFF,2018-08-11,,True
CSH0007980,CUS0007980,SEG-MAFF,2021-05-27,,True
CSH0007981,CUS0007981,SEG-MASS,2023-02-05,,True
CSH0007982,CUS0007982,SEG-MAFF,2021-03-31,,True
CSH0007983,CUS0007983,SEG-AFFL,2018-09-02,,True
CSH0007984,CUS0007984,SEG-MAFF,2021-11-30,,True
CSH0007985,CUS0007985,SEG-CORP,2020-05-17,,True
CSH0007986,CUS0007986,SEG-CORP,2020-01-07,,True
CSH0007987,CUS0007987,SEG-MAFF,2025-08-06,,True
CSH0007988,CUS0007988,SEG-MASS,2022-06-24,,True
CSH0007989,CUS0007989,SEG-AFFL,2022-05-10,,True
CSH0007990,CUS0007990,SEG-MAFF,2021-12-21,,True
CSH0007991,CUS0007991,SEG-SME,2026-01-31,,True
CSH0007992,CUS0007992,SEG-MAFF,2018-01-02,,True
CSH0007993,CUS0007993,SEG-AFFL,2019-09-08,,True
CSH0007994,CUS0007994,SEG-MASS,2020-02-27,,True
CSH0007995,CUS0007995,SEG-AFFL,2019-03-08,,True
CSH0007996,CUS0007996,SEG-AFFL,2025-03-20,,True
CSH0007997,CUS0007997,SEG-MAFF,2022-05-03,,True
CSH0007998,CUS0007998,SEG-AFFL,2021-01-01,,True
CSH0007999,CUS0007999,SEG-MASS,2018-12-24,,True
CSH0008000,CUS0008000,SEG-MAFF,2021-01-16,,True
CSH0008001,CUS0008001,SEG-AFFL,2022-01-24,,True
CSH0008002,CUS0008002,SEG-CORP,2018-11-16,,True
CSH0008003,CUS0008003,SEG-SME,2024-01-29,,True
CSH0008004,CUS0008004,SEG-MASS,2021-10-11,,True
CSH0008005,CUS0008005,SEG-CORP,2022-07-25,,True
CSH0008006,CUS0008006,SEG-CORP,2020-01-13,,True
CSH0008007,CUS0008007,SEG-AFFL,2022-06-07,,True
CSH0008008,CUS0008008,SEG-MAFF,2018-11-23,,True
CSH0008009,CUS0008009,SEG-MASS,2023-09-11,,True
CSH0008010,CUS0008010,SEG-MAFF,2018-06-20,,True
CSH0008011,CUS0008011,SEG-MAFF,2019-01-16,,True
CSH0008012,CUS0008012,SEG-MAFF,2021-12-12,,True
CSH0008013,CUS0008013,SEG-AFFL,2021-04-27,,True
CSH0008014,CUS0008014,SEG-MASS,2024-04-14,,True
