holding_id,customer_id,product_id,units_held,average_cost_thb,current_nav_thb,market_value_thb,as_of_date
INV0001885,CUS0008150,PRD-WL03,13030.6003,13.2736,15.2527,198751.84,2026-05-01
INV0001886,CUS0003440,PRD-WL01,37460.3663,26.132,26.5049,992883.26,2026-05-01
INV0001887,CUS0000470,PRD-WL03,32053.9117,9.0367,10.674,342143.45,2026-05-01
INV0001888,CUS0000101,PRD-WL04,34424.1857,29.724,28.2549,972651.92,2026-05-01
INV0001889,CUS0002277,PRD-WL01,13704.3845,15.6257,17.5093,239954.18,2026-05-01
INV0001890,CUS0001793,PRD-WL01,28138.8679,26.2126,22.8447,642824.0,2026-05-01
INV0001891,CUS0004228,PRD-WL01,33337.9576,25.4444,34.861,1162194.54,2026-05-01
INV0001892,CUS0008274,PRD-WL02,15189.118,10.3987,12.361,187752.69,2026-05-01
INV0001893,CUS0000015,PRD-WL01,11425.6286,38.8824,33.6084,383997.1,2026-05-01
INV0001894,CUS0007299,PRD-WL04,13154.2257,28.0818,32.2169,423788.37,2026-05-01
INV0001895,CUS0009238,PRD-WL04,2357.2338,15.6109,20.6736,48732.51,2026-05-01
INV0001896,CUS0003431,PRD-WL03,11699.5857,35.747,33.6326,393487.49,2026-05-01
INV0001897,CUS0001491,PRD-WL03,25454.0028,16.3746,16.5042,420097.95,2026-05-01
INV0001898,CUS0002274,PRD-WL03,7940.6681,23.3707,31.9064,253358.13,2026-05-01
INV0001899,CUS0005910,PRD-WL01,17438.8023,18.9754,22.9797,400738.45,2026-05-01
INV0001900,CUS0005402,PRD-WL01,28912.7239,26.5644,29.4808,852370.23,2026-05-01
INV0001901,CUS0006884,PRD-WL01,16677.4613,18.1663,20.1083,335355.4,2026-05-01
INV0001902,CUS0008413,PRD-WL02,19688.0713,19.7631,18.4851,363935.97,2026-05-01
INV0001903,CUS0006281,PRD-WL03,9152.9839,28.3995,23.8596,218386.53,2026-05-01
INV0001904,CUS0002950,PRD-WL04,9154.1839,22.1703,18.629,170533.29,2026-05-01
INV0001905,CUS0009725,PRD-WL02,33063.4909,25.0016,32.1183,1061943.12,2026-05-01
INV0001906,CUS0007846,PRD-WL03,45094.6489,21.7844,24.5143,1105463.75,2026-05-01
INV0001907,CUS0004256,PRD-WL02,1605.1373,12.2123,15.679,25166.95,2026-05-01
INV0001908,CUS0008723,PRD-WL02,25600.7218,27.4772,28.0319,717636.87,2026-05-01
INV0001909,CUS0001027,PRD-WL03,34627.8734,27.8543,28.6915,993525.63,2026-05-01
INV0001910,CUS0007389,PRD-WL01,33428.6121,14.0062,13.1979,441187.48,2026-05-01
INV0001911,CUS0002601,PRD-WL02,2175.4381,13.1791,15.7703,34307.31,2026-05-01
INV0001912,CUS0004100,PRD-WL03,35838.5543,12.6321,12.3728,443423.26,2026-05-01
INV0001913,CUS0009860,PRD-WL02,10463.0814,22.455,28.6225,299479.55,2026-05-01
INV0001914,CUS0002363,PRD-WL03,47884.1616,13.676,13.8153,661534.06,2026-05-01
INV0001915,CUS0001682,PRD-WL03,46147.2484,6.8028,8.6882,400936.52,2026-05-01
INV0001916,CUS0002380,PRD-WL01,32071.1162,11.324,15.8149,507201.5,2026-05-01
INV0001917,CUS0003556,PRD-WL03,34903.9588,30.746,31.829,1110958.1,2026-05-01
INV0001918,CUS0009776,PRD-WL03,32908.3809,17.3735,22.5769,742969.22,2026-05-01
INV0001919,CUS0009956,PRD-WL02,25856.2003,6.5072,8.2835,214179.84,2026-05-01
INV0001920,CUS0001747,PRD-WL03,44728.117,36.7096,32.5397,1455439.51,2026-05-01
INV0001921,CUS0004653,PRD-WL04,26374.1676,9.2591,10.203,269095.63,2026-05-01
INV0001922,CUS0007285,PRD-WL02,29122.9964,14.1394,13.2421,385649.63,2026-05-01
INV0001923,CUS0002697,PRD-WL02,26711.1188,33.593,31.5425,842535.46,2026-05-01
INV0001924,CUS0008941,PRD-WL02,30782.164,15.4646,15.5404,478367.14,2026-05-01
INV0001925,CUS0004979,PRD-WL04,12102.1182,14.342,15.9332,192825.47,2026-05-01
INV0001926,CUS0005321,PRD-WL03,20254.8884,13.9405,13.9575,282707.6,2026-05-01
INV0001927,CUS0006404,PRD-WL02,47900.2914,15.5486,16.8796,808537.76,2026-05-01
INV0001928,CUS0000108,PRD-WL03,4670.3171,29.1373,28.673,133912.0,2026-05-01
INV0001929,CUS0006457,PRD-WL01,11575.8626,12.4616,17.3551,200900.25,2026-05-01
INV0001930,CUS0001712,PRD-WL03,24372.3562,25.5899,24.6645,601131.98,2026-05-01
INV0001931,CUS0004076,PRD-WL04,36529.7409,12.5078,13.6369,498152.42,2026-05-01
INV0001932,CUS0004308,PRD-WL02,16550.4559,24.0313,25.7655,426430.77,2026-05-01
INV0001933,CUS0003123,PRD-WL03,27879.6555,28.9542,33.0215,920628.04,2026-05-01
INV0001934,CUS0006809,PRD-WL04,38537.05,14.0422,17.7611,684460.4,2026-05-01
INV0001935,CUS0001025,PRD-WL01,6024.6442,11.8398,10.7552,64796.25,2026-05-01
INV0001936,CUS0003688,PRD-WL02,27117.634,14.16,13.8047,374350.8,2026-05-01
INV0001937,CUS0002368,PRD-WL01,18016.7713,30.2526,32.5391,586249.52,2026-05-01
INV0001938,CUS0006562,PRD-WL03,20208.0199,6.3993,8.6234,174261.84,2026-05-01
INV0001939,CUS0001644,PRD-WL02,39834.3701,25.5891,21.6689,863166.98,2026-05-01
INV0001940,CUS0003478,PRD-WL01,36316.7746,10.0342,12.0944,439229.6,2026-05-01
INV0001941,CUS0001425,PRD-WL01,17078.341,16.7813,18.2102,311000.01,2026-05-01
INV0001942,CUS0009633,PRD-WL04,43038.2335,8.6348,9.3292,401512.29,2026-05-01
INV0001943,CUS0002070,PRD-WL03,4541.7629,10.6594,13.2025,59962.62,2026-05-01
INV0001944,CUS0003179,PRD-WL02,28836.1308,28.572,24.0259,692813.99,2026-05-01
INV0001945,CUS0006139,PRD-WL03,37463.4801,7.3246,10.096,378231.3,2026-05-01
INV0001946,CUS0005599,PRD-WL04,45734.166,35.2375,33.4393,1529318.5,2026-05-01
INV0001947,CUS0008846,PRD-WL02,3015.1838,36.9868,33.1845,100057.37,2026-05-01
INV0001948,CUS0008772,PRD-WL02,35752.2563,24.3205,20.4663,731716.4,2026-05-01
INV0001949,CUS0001229,PRD-WL01,6140.0283,17.454,20.6762,126952.45,2026-05-01
INV0001950,CUS0006443,PRD-WL04,39402.1004,20.6537,22.0957,870616.99,2026-05-01
INV0001951,CUS0009314,PRD-WL02,4399.1381,27.6092,29.4265,129451.24,2026-05-01
INV0001952,CUS0002683,PRD-WL04,37701.5227,13.7346,14.8542,560025.96,2026-05-01
INV0001953,CUS0001311,PRD-WL01,46087.5557,24.1898,23.7214,1093261.34,2026-05-01
INV0001954,CUS0006566,PRD-WL02,9885.164,18.5581,18.8033,185873.7,2026-05-01
INV0001955,CUS0005916,PRD-WL03,42971.6918,22.0996,18.4947,794748.55,2026-05-01
INV0001956,CUS0002944,PRD-WL02,15709.4947,8.7264,10.3227,162164.4,2026-05-01
INV0001957,CUS0000635,PRD-WL02,11384.3694,21.6828,19.7482,224820.8,2026-05-01
INV0001958,CUS0005744,PRD-WL03,21171.889,25.5781,31.3353,663427.49,2026-05-01
INV0001959,CUS0008613,PRD-WL03,29753.4653,9.3503,9.1207,271372.43,2026-05-01
INV0001960,CUS0008519,PRD-WL02,7523.7914,10.6422,14.1977,106820.53,2026-05-01
INV0001961,CUS0002738,PRD-WL04,27161.1948,15.3131,14.3883,390803.42,2026-05-01
INV0001962,CUS0007619,PRD-WL02,14418.3671,15.7125,18.7482,270318.43,2026-05-01
INV0001963,CUS0002628,PRD-WL01,4739.6398,17.566,20.1752,95623.18,2026-05-01
INV0001964,CUS0005158,PRD-WL03,36573.5848,20.2476,19.9498,729635.7,2026-05-01
INV0001965,CUS0004863,PRD-WL02,45732.7142,20.4742,24.6025,1125139.1,2026-05-01
INV0001966,CUS0000343,PRD-WL04,13710.493,36.2814,34.9404,479050.11,2026-05-01
INV0001967,CUS0000629,PRD-WL01,36860.1861,27.879,26.5385,978214.05,2026-05-01
INV0001968,CUS0000931,PRD-WL01,34792.6575,18.9736,19.7805,688216.16,2026-05-01
INV0001969,CUS0006334,PRD-WL02,12344.9669,32.1314,26.9378,332546.25,2026-05-01
INV0001970,CUS0007039,PRD-WL02,19846.9533,31.6043,34.4578,683882.35,2026-05-01
INV0001971,CUS0005289,PRD-WL03,40109.7054,16.0632,16.1012,645814.39,2026-05-01
INV0001972,CUS0003859,PRD-WL03,5048.3437,27.1631,32.8915,166047.6,2026-05-01
INV0001973,CUS0009299,PRD-WL04,7092.9315,33.7606,32.3461,229428.67,2026-05-01
INV0001974,CUS0008385,PRD-WL01,49035.4041,22.0323,26.7704,1312697.38,2026-05-01
INV0001975,CUS0004285,PRD-WL04,28164.9632,35.7076,33.9483,956152.62,2026-05-01
INV0001976,CUS0007616,PRD-WL01,17446.8385,9.6907,10.6124,185152.83,2026-05-01
INV0001977,CUS0006266,PRD-WL04,30019.6618,10.6483,12.5411,376479.58,2026-05-01
INV0001978,CUS0007302,PRD-WL02,42524.7392,15.2502,16.8955,718476.73,2026-05-01
INV0001979,CUS0003128,PRD-WL03,25011.4418,19.6358,22.9948,575133.1,2026-05-01
INV0001980,CUS0009913,PRD-WL03,6979.3254,19.3743,21.1981,147948.44,2026-05-01
INV0001981,CUS0001859,PRD-WL04,29975.5429,20.8593,27.6214,827966.46,2026-05-01
INV0001982,CUS0004638,PRD-WL04,2322.5786,21.8891,21.7618,50543.49,2026-05-01
INV0001983,CUS0009530,PRD-WL04,5977.0685,19.9805,19.1089,114215.2,2026-05-01
INV0001984,CUS0000019,PRD-WL04,1441.6152,24.0034,23.9255,34491.36,2026-05-01
INV0001985,CUS0001262,PRD-WL01,13223.1621,17.2205,18.7794,248323.05,2026-05-01
INV0001986,CUS0005863,PRD-WL01,45878.8841,34.3208,34.3897,1577761.06,2026-05-01
INV0001987,CUS0001922,PRD-WL02,27425.4562,18.6779,17.3646,476232.08,2026-05-01
INV0001988,CUS0007211,PRD-WL03,14135.2333,28.064,25.4514,359761.48,2026-05-01
INV0001989,CUS0006789,PRD-WL02,41203.3361,10.6447,14.6037,601721.16,2026-05-01
INV0001990,CUS0002179,PRD-WL02,9865.9831,38.465,33.6853,332338.6,2026-05-01
INV0001991,CUS0007276,PRD-WL03,36731.8029,26.1571,30.3917,1116341.93,2026-05-01
INV0001992,CUS0009381,PRD-WL03,24886.3629,22.1464,18.4597,459394.79,2026-05-01
INV0001993,CUS0008406,PRD-WL04,17345.6835,27.9742,27.276,473120.86,2026-05-01
INV0001994,CUS0008307,PRD-WL03,31039.88,25.9798,27.0053,838241.27,2026-05-01
INV0001995,CUS0005654,PRD-WL02,5981.5651,26.3816,30.6968,183614.91,2026-05-01
INV0001996,CUS0009884,PRD-WL04,24014.7107,19.5872,27.2205,653692.43,2026-05-01
INV0001997,CUS0001330,PRD-WL03,1710.7998,17.5005,15.289,26156.42,2026-05-01
INV0001998,CUS0007818,PRD-WL03,40601.577,28.0096,24.8438,1008697.46,2026-05-01
INV0001999,CUS0006596,PRD-WL01,9835.9245,20.6928,18.5451,182408.2,2026-05-01
INV0002000,CUS0005316,PRD-WL02,18657.7248,21.6189,26.0919,486815.49,2026-05-01
INV0002001,CUS0006709,PRD-WL03,6446.6824,9.7369,11.3624,73249.78,2026-05-01
INV0002002,CUS0001816,PRD-WL03,18871.3497,13.4324,16.5604,312517.1,2026-05-01
INV0002003,CUS0002632,PRD-WL04,48840.5873,9.728,8.3142,406070.41,2026-05-01
INV0002004,CUS0001558,PRD-WL04,17826.9071,25.0115,23.622,421107.2,2026-05-01
INV0002005,CUS0005456,PRD-WL01,41038.0119,14.405,20.0923,824548.05,2026-05-01
INV0002006,CUS0009091,PRD-WL02,9819.6231,28.8332,31.1475,305856.71,2026-05-01
INV0002007,CUS0006766,PRD-WL04,35990.2732,31.875,27.5888,992928.45,2026-05-01
INV0002008,CUS0006887,PRD-WL04,7562.1618,20.5937,21.3901,161755.4,2026-05-01
INV0002009,CUS0004308,PRD-WL02,11210.0473,14.9667,20.0752,225043.94,2026-05-01
INV0002010,CUS0008357,PRD-WL02,27978.7829,22.7054,25.2568,706654.52,2026-05-01
INV0002011,CUS0008814,PRD-WL01,6905.4533,35.943,34.4193,237680.87,2026-05-01
INV0002012,CUS0002009,PRD-WL02,13651.6629,18.4237,15.8778,216758.37,2026-05-01
INV0002013,CUS0006359,PRD-WL02,23094.6084,20.3059,16.9776,392091.02,2026-05-01
INV0002014,CUS0002612,PRD-WL03,22823.4045,28.0121,25.0949,572751.05,2026-05-01
INV0002015,CUS0005982,PRD-WL02,20178.9167,12.2223,10.7018,215950.73,2026-05-01
INV0002016,CUS0009440,PRD-WL03,23184.5807,19.1678,22.8994,530912.99,2026-05-01
INV0002017,CUS0009212,PRD-WL02,33029.7465,12.2979,17.3318,572464.96,2026-05-01
INV0002018,CUS0005984,PRD-WL04,36419.2452,10.2386,10.4454,380413.58,2026-05-01
INV0002019,CUS0006244,PRD-WL04,19085.5383,15.1092,13.4413,256534.45,2026-05-01
INV0002020,CUS0001934,PRD-WL04,42461.5467,31.0113,25.9061,1100013.07,2026-05-01
INV0002021,CUS0005748,PRD-WL02,47791.5098,20.5527,28.3545,1355104.36,2026-05-01
INV0002022,CUS0006978,PRD-WL03,25377.2482,8.3876,8.5573,217160.73,2026-05-01
INV0002023,CUS0004843,PRD-WL01,25435.0989,26.392,34.2457,871042.77,2026-05-01
INV0002024,CUS0007219,PRD-WL03,19484.9347,28.3549,27.1988,529966.84,2026-05-01
INV0002025,CUS0002184,PRD-WL02,41913.7923,24.2026,24.1935,1014041.33,2026-05-01
INV0002026,CUS0009144,PRD-WL04,39161.2726,17.0339,15.8823,621971.08,2026-05-01
INV0002027,CUS0007674,PRD-WL02,16255.3557,24.8161,28.3204,460358.18,2026-05-01
INV0002028,CUS0001884,PRD-WL04,38714.5183,28.352,24.3939,944398.09,2026-05-01
INV0002029,CUS0004500,PRD-WL04,4509.5076,20.7617,28.6662,129270.45,2026-05-01
INV0002030,CUS0004543,PRD-WL02,663.2999,12.3527,11.3973,7559.83,2026-05-01
INV0002031,CUS0001738,PRD-WL03,38465.7331,20.8665,17.8309,685878.64,2026-05-01
INV0002032,CUS0006281,PRD-WL03,38426.1254,18.4576,15.8156,607732.23,2026-05-01
INV0002033,CUS0002414,PRD-WL01,654.5389,9.212,12.0692,7899.76,2026-05-01
INV0002034,CUS0006596,PRD-WL02,10614.1035,32.0127,30.6915,325762.76,2026-05-01
INV0002035,CUS0002340,PRD-WL02,27693.1518,8.5421,11.5509,319880.83,2026-05-01
INV0002036,CUS0009627,PRD-WL01,136.3399,9.1368,9.679,1319.63,2026-05-01
INV0002037,CUS0001423,PRD-WL01,20914.2432,22.3476,21.0785,440840.88,2026-05-01
INV0002038,CUS0008449,PRD-WL03,28571.957,22.2422,21.9098,626005.86,2026-05-01
INV0002039,CUS0004993,PRD-WL01,36692.4377,18.0409,17.5618,644385.25,2026-05-01
INV0002040,CUS0005231,PRD-WL03,39942.2606,32.4642,28.0699,1121175.26,2026-05-01
INV0002041,CUS0006574,PRD-WL01,19809.1198,16.1345,20.102,398202.93,2026-05-01
INV0002042,CUS0001782,PRD-WL01,40447.8176,11.5138,9.673,391251.74,2026-05-01
INV0002043,CUS0001525,PRD-WL04,11951.1005,24.4974,30.0332,358929.79,2026-05-01
INV0002044,CUS0007220,PRD-WL04,39260.6633,31.4212,32.4478,1273922.15,2026-05-01
INV0002045,CUS0001792,PRD-WL01,34958.2223,33.1251,29.1926,1020521.4,2026-05-01
INV0002046,CUS0009439,PRD-WL01,35743.4161,20.6263,21.6377,773405.31,2026-05-01
INV0002047,CUS0002936,PRD-WL04,25327.3181,17.9075,24.5569,621960.42,2026-05-01
INV0002048,CUS0004746,PRD-WL03,32613.1349,18.5058,20.2936,661837.91,2026-05-01
INV0002049,CUS0007170,PRD-WL02,7106.8835,19.3692,17.8819,127084.58,2026-05-01
INV0002050,CUS0009247,PRD-WL02,14938.9643,21.941,24.3768,364164.14,2026-05-01
INV0002051,CUS0002563,PRD-WL01,43189.3276,20.4553,22.3458,965100.08,2026-05-01
INV0002052,CUS0007219,PRD-WL02,16008.7992,35.8001,34.0513,545120.42,2026-05-01
INV0002053,CUS0000857,PRD-WL03,16023.1338,16.7854,15.5009,248372.99,2026-05-01
INV0002054,CUS0001967,PRD-WL03,13510.6937,13.9203,18.3551,247990.13,2026-05-01
INV0002055,CUS0003116,PRD-WL02,8680.0831,30.6459,25.9629,225360.13,2026-05-01
INV0002056,CUS0002310,PRD-WL03,32845.6167,10.7441,11.3532,372902.86,2026-05-01
INV0002057,CUS0003499,PRD-WL02,29798.3198,21.0518,25.6666,764821.55,2026-05-01
INV0002058,CUS0003766,PRD-WL04,19293.7648,10.7631,12.1825,235046.29,2026-05-01
INV0002059,CUS0003941,PRD-WL02,20055.487,22.3477,29.9377,600415.15,2026-05-01
INV0002060,CUS0003760,PRD-WL04,2213.653,31.6862,34.2257,75763.82,2026-05-01
INV0002061,CUS0006287,PRD-WL04,12201.9069,14.332,17.9908,219522.07,2026-05-01
INV0002062,CUS0007368,PRD-WL01,1506.5397,5.9198,8.0448,12119.81,2026-05-01
INV0002063,CUS0002535,PRD-WL03,39864.6345,15.5015,19.6072,781633.86,2026-05-01
INV0002064,CUS0009599,PRD-WL01,27081.3446,31.3628,26.2177,710010.57,2026-05-01
INV0002065,CUS0003324,PRD-WL04,31442.9932,15.0699,18.4228,579267.98,2026-05-01
INV0002066,CUS0000976,PRD-WL04,26460.0616,20.2368,28.1978,746115.52,2026-05-01
INV0002067,CUS0004894,PRD-WL03,21226.536,12.113,11.2544,238891.93,2026-05-01
INV0002068,CUS0002703,PRD-WL01,16572.722,20.1274,17.5859,291446.23,2026-05-01
INV0002069,CUS0005206,PRD-WL01,21215.3209,9.698,8.6865,184286.88,2026-05-01
INV0002070,CUS0006590,PRD-WL01,33041.993,16.5581,13.8568,457856.29,2026-05-01
INV0002071,CUS0003256,PRD-WL04,22602.6578,14.5485,15.2032,343632.73,2026-05-01
INV0002072,CUS0009640,PRD-WL04,22856.5861,28.7349,32.6426,746098.4,2026-05-01
INV0002073,CUS0000164,PRD-WL01,39605.247,21.3717,28.0475,1110828.17,2026-05-01
INV0002074,CUS0003352,PRD-WL01,17411.1801,20.7932,18.5298,322625.69,2026-05-01
INV0002075,CUS0008024,PRD-WL03,4216.5855,35.1401,32.4181,136693.69,2026-05-01
INV0002076,CUS0009264,PRD-WL01,18221.0288,16.5112,20.7101,377359.33,2026-05-01
INV0002077,CUS0000535,PRD-WL04,637.1129,28.941,28.2024,17968.11,2026-05-01
INV0002078,CUS0009734,PRD-WL02,25024.7823,18.8384,25.754,644488.24,2026-05-01
INV0002079,CUS0003220,PRD-WL01,31284.1211,20.4544,21.1086,660364.0,2026-05-01
INV0002080,CUS0006764,PRD-WL01,2777.3649,24.2576,33.0094,91679.15,2026-05-01
INV0002081,CUS0002189,PRD-WL04,37777.3261,15.1628,17.145,647692.26,2026-05-01
INV0002082,CUS0009239,PRD-WL03,22804.5908,34.4957,31.5326,719088.04,2026-05-01
INV0002083,CUS0001757,PRD-WL03,41200.4404,8.1588,9.9352,409334.62,2026-05-01
INV0002084,CUS0009887,PRD-WL02,37256.5754,24.9866,22.1538,825374.72,2026-05-01
INV0002085,CUS0006645,PRD-WL03,4992.4519,27.876,24.622,122924.15,2026-05-01
INV0002086,CUS0000292,PRD-WL02,41862.2374,26.8359,25.8301,1081305.78,2026-05-01
INV0002087,CUS0000156,PRD-WL03,30123.6655,10.625,10.8495,326826.71,2026-05-01
INV0002088,CUS0005486,PRD-WL03,5177.8227,10.3827,11.1418,57690.26,2026-05-01
INV0002089,CUS0004950,PRD-WL02,28729.8869,16.3964,20.5529,590482.49,2026-05-01
INV0002090,CUS0000398,PRD-WL04,28680.0324,20.1055,21.0104,602578.95,2026-05-01
INV0002091,CUS0006805,PRD-WL01,3292.043,15.0194,12.6118,41518.59,2026-05-01
INV0002092,CUS0008858,PRD-WL01,16585.9596,20.2257,21.6376,358880.36,2026-05-01
INV0002093,CUS0003185,PRD-WL02,3920.0663,8.4165,9.0289,35393.89,2026-05-01
INV0002094,CUS0009290,PRD-WL01,23452.7594,11.6975,10.9191,256083.03,2026-05-01
INV0002095,CUS0001999,PRD-WL01,48295.2312,32.3464,32.2768,1558815.52,2026-05-01
INV0002096,CUS0007336,PRD-WL02,7610.3534,8.1759,10.0964,76837.17,2026-05-01
INV0002097,CUS0004720,PRD-WL02,27251.3301,17.0271,19.975,544345.32,2026-05-01
INV0002098,CUS0009416,PRD-WL03,48483.5152,28.7725,28.8882,1400601.48,2026-05-01
INV0002099,CUS0007398,PRD-WL03,29803.3766,22.3954,19.0946,569083.55,2026-05-01
INV0002100,CUS0009039,PRD-WL03,48034.6711,12.3739,13.1012,629311.83,2026-05-01
INV0002101,CUS0003129,PRD-WL04,711.8568,12.4022,14.9168,10618.63,2026-05-01
INV0002102,CUS0007645,PRD-WL02,14265.6309,18.9139,20.5399,293014.63,2026-05-01
INV0002103,CUS0004685,PRD-WL01,47555.4226,26.3565,26.8755,1278075.76,2026-05-01
INV0002104,CUS0005763,PRD-WL03,20042.4228,14.7056,16.1778,324242.31,2026-05-01
INV0002105,CUS0006381,PRD-WL01,35743.1209,26.4465,31.1898,1114820.79,2026-05-01
INV0002106,CUS0001135,PRD-WL03,30200.1175,29.4017,28.6101,864028.38,2026-05-01
INV0002107,CUS0001129,PRD-WL04,30304.8202,7.151,8.1272,246293.33,2026-05-01
INV0002108,CUS0006657,PRD-WL02,22960.3023,27.9508,25.9114,594933.58,2026-05-01
INV0002109,CUS0006707,PRD-WL02,31799.2665,20.784,25.7025,817320.65,2026-05-01
INV0002110,CUS0005239,PRD-WL02,16656.696,17.8979,25.2417,420443.32,2026-05-01
INV0002111,CUS0002112,PRD-WL02,33803.2237,12.4493,16.0478,542467.37,2026-05-01
INV0002112,CUS0001057,PRD-WL03,41130.1134,11.2439,15.2079,625502.65,2026-05-01
INV0002113,CUS0009457,PRD-WL04,16520.556,16.3917,18.2226,301047.48,2026-05-01
INV0002114,CUS0008677,PRD-WL03,37589.8861,17.6825,23.3395,877329.15,2026-05-01
INV0002115,CUS0004241,PRD-WL01,19780.2386,19.2291,20.4683,404867.86,2026-05-01
INV0002116,CUS0008807,PRD-WL03,42649.1007,35.3034,33.4696,1427448.34,2026-05-01
INV0002117,CUS0008803,PRD-WL03,28270.9454,29.1867,25.6414,724906.62,2026-05-01
INV0002118,CUS0008474,PRD-WL04,24499.3929,38.9124,32.4451,794885.25,2026-05-01
INV0002119,CUS0004500,PRD-WL03,34731.7578,32.6818,28.336,984159.09,2026-05-01
INV0002120,CUS0005746,PRD-WL03,1174.4776,8.9653,10.3325,12135.29,2026-05-01
INV0002121,CUS0007187,PRD-WL03,38472.7246,12.9419,17.0946,657675.84,2026-05-01
INV0002122,CUS0006263,PRD-WL04,45516.9794,15.6118,13.6708,622253.52,2026-05-01
INV0002123,CUS0006024,PRD-WL03,18853.9554,5.8702,8.1126,152954.6,2026-05-01
INV0002124,CUS0009981,PRD-WL02,7439.4926,27.455,26.628,198098.81,2026-05-01
INV0002125,CUS0002815,PRD-WL04,44631.9835,32.0874,33.3462,1488307.05,2026-05-01
INV0002126,CUS0005012,PRD-WL04,27322.2144,9.0333,12.1884,333014.08,2026-05-01
INV0002127,CUS0005658,PRD-WL03,5967.4483,20.299,19.2185,114685.41,2026-05-01
INV0002128,CUS0001925,PRD-WL01,39492.9716,16.8395,15.6455,617887.29,2026-05-01
INV0002129,CUS0006166,PRD-WL04,5638.7609,17.4522,19.6863,111006.34,2026-05-01
INV0002130,CUS0009216,PRD-WL02,13211.3736,29.9785,25.2857,334058.83,2026-05-01
INV0002131,CUS0003591,PRD-WL04,5316.567,26.6689,28.7903,153065.56,2026-05-01
INV0002132,CUS0007019,PRD-WL04,34116.9831,30.5837,32.7379,1116918.38,2026-05-01
INV0002133,CUS0002189,PRD-WL04,39938.3795,21.7441,23.9792,957690.39,2026-05-01
INV0002134,CUS0005326,PRD-WL04,14393.5339,17.473,21.3705,307597.02,2026-05-01
INV0002135,CUS0000448,PRD-WL02,41848.9191,31.5331,30.71,1285180.31,2026-05-01
INV0002136,CUS0009950,PRD-WL04,27970.8483,17.6409,14.8444,415210.46,2026-05-01
INV0002137,CUS0003492,PRD-WL04,25597.2516,10.4828,14.7377,377244.61,2026-05-01
INV0002138,CUS0008342,PRD-WL02,35024.9927,34.9735,32.2285,1128802.98,2026-05-01
INV0002139,CUS0002505,PRD-WL03,32091.5036,31.6411,32.226,1034180.8,2026-05-01
INV0002140,CUS0000857,PRD-WL04,26582.8556,33.8606,34.8442,926258.34,2026-05-01
INV0002141,CUS0008208,PRD-WL02,4805.6804,37.4409,31.6538,152118.05,2026-05-01
INV0002142,CUS0002840,PRD-WL02,29589.2054,19.2835,18.1564,537233.45,2026-05-01
INV0002143,CUS0006635,PRD-WL04,26309.374,7.515,9.4667,249062.95,2026-05-01
INV0002144,CUS0009078,PRD-WL02,35862.984,20.9645,22.2008,796186.94,2026-05-01
INV0002145,CUS0004596,PRD-WL01,36871.5283,22.0055,18.7867,692694.34,2026-05-01
INV0002146,CUS0009760,PRD-WL04,22625.9786,25.9872,32.136,727108.45,2026-05-01
INV0002147,CUS0006672,PRD-WL04,2604.2948,18.6727,23.772,61909.3,2026-05-01
INV0002148,CUS0007007,PRD-WL04,17012.1447,24.1217,22.9013,389600.23,2026-05-01
INV0002149,CUS0005865,PRD-WL04,10326.5437,33.9716,33.2592,343452.58,2026-05-01
INV0002150,CUS0004777,PRD-WL03,5586.9126,38.1688,33.9914,189906.98,2026-05-01
INV0002151,CUS0002113,PRD-WL03,17875.9907,26.6958,26.0443,465567.66,2026-05-01
INV0002152,CUS0007135,PRD-WL03,48189.7713,14.0309,12.5952,606959.81,2026-05-01
INV0002153,CUS0004425,PRD-WL03,31776.2208,19.3777,26.7748,850801.96,2026-05-01
INV0002154,CUS0001710,PRD-WL02,41132.994,19.5944,27.6265,1136360.66,2026-05-01
INV0002155,CUS0002280,PRD-WL01,30026.8349,22.1537,28.7877,864403.52,2026-05-01
INV0002156,CUS0001490,PRD-WL01,29217.3961,26.7015,25.0375,731530.55,2026-05-01
INV0002157,CUS0008849,PRD-WL03,38003.9701,18.0043,22.2898,847100.89,2026-05-01
INV0002158,CUS0000393,PRD-WL03,41827.3283,21.7596,26.1471,1093663.34,2026-05-01
INV0002159,CUS0005142,PRD-WL01,14441.8653,25.6586,29.4503,425317.27,2026-05-01
INV0002160,CUS0002461,PRD-WL04,2204.6996,34.6034,33.9129,74767.76,2026-05-01
INV0002161,CUS0002851,PRD-WL03,10550.8359,28.1029,28.9553,305502.62,2026-05-01
INV0002162,CUS0007282,PRD-WL01,9718.5319,12.2365,10.6153,103165.13,2026-05-01
INV0002163,CUS0005762,PRD-WL03,1824.0124,22.7846,32.4702,59226.05,2026-05-01
INV0002164,CUS0004940,PRD-WL02,34220.5543,38.7548,33.5603,1148452.07,2026-05-01
INV0002165,CUS0002125,PRD-WL02,958.3403,34.5583,32.2671,30922.86,2026-05-01
INV0002166,CUS0005229,PRD-WL04,42576.8135,29.3202,30.7065,1307384.92,2026-05-01
INV0002167,CUS0009081,PRD-WL02,44573.9488,20.2114,24.091,1073831.0,2026-05-01
INV0002168,CUS0007145,PRD-WL03,6235.4221,22.5298,19.6208,122343.97,2026-05-01
INV0002169,CUS0003683,PRD-WL03,46005.4028,25.4199,30.0427,1382126.51,2026-05-01
